gse_id,gpl_id,repo_id
GSE186236,GPL10787,9
GSE185308,GPL570,9
GSE184818,GPL10787,9
GSE184818,GPL21163,9
GSE184817,GPL21163,9
GSE184815,GPL10787,9
GSE184396,GPL23038,9
GSE183136,GPL6947,9
GSE182283,GPL10333,9
GSE181074,GPL6244,9
GSE176187,GPL23159,9
GSE174605,GPL29761,9
GSE174058,GPL21163,9
GSE172466,GPL6480,9
GSE172465,GPL339,9
GSE169429,GPL21163,9
GSE168780,GPL16686,9
GSE164750,GPL570,9
GSE156035,GPL20844,9
GSE145087,GPL4134,9
GSE144571,GPL570,9
GSE138926,GPL570,9
GSE136192,GPL6244,9
GSE135166,GPL16686,9
GSE125674,GPL6887,9
GSE125481,GPL6867,9
GSE120049,GPL1261,9
GSE69188,GPL4134,9
GSE40029,GPL7202,9
GSE40027,GPL7202,9
GSE33956,GPL7202,9
GSE33956,GPL7202,9
GSE33956,GPL7202,9
GSE33924,GPL7202,9
GSE33917,GPL7202,9
GSE33914,GPL7202,9
GSE33765,GPL7202,9
