gse_id,gpl_id,repo_id
GSE167882,GPL23159,1610017724989
GSE166819,GPL16570,1610017724989
GSE161716,GPL23643,1610017724989
GSE159839,GPL10558,1610017724989
GSE154713,GPL22439,1610017724989
GSE154672,GPL13915,1610017724989
GSE151266,GPL19251,1610017724989
GSE137919,GPL17077,1610017724989
GSE128375,GPL16570,1610017724989
GSE127897,GPL570,1610017724989
GSE127560,GPL1261,1610017724989
GSE114841,GPL17077,1610017724989
GSE111680,GPL17077,1610017724989
GSE111679,GPL11202,1610017724989
GSE106784,GPL14550,1610017724989
