gse_id,gpl_id,repo_id
GSE216225,GPL18573,17
GSE214500,GPL19057,17
GSE212715,GPL19057,17
GSE212715,GPL21273,17
GSE212159,GPL17769,17
GSE212159,GPL24247,17
GSE200275,GPL24247,17
GSE197553,GPL28457,17
GSE195918,GPL18573,17
GSE193914,GPL24247,17
GSE192697,GPL28457,17
GSE184198,GPL24676,17
GSE181985,GPL17021,17
GSE181985,GPL18573,17
GSE175521,GPL21697,17
GSE175521,GPL16791,17
GSE175521,GPL15520,17
GSE175521,GPL21697,17
GSE175521,GPL18573,17
GSE175521,GPL18573,17
GSE175520,GPL21697,17
GSE171628,GPL11154,17
