gse_id,gpl_id,repo_id
GSE212281,GPL19057,17
GSE212270,GPL24247,17
GSE212256,GPL24676,17
GSE212199,GPL21103,17
GSE211079,GPL13112,17
GSE211079,GPL21626,17
GSE211079,GPL24247,17
GSE210358,GPL20301,17
GSE210358,GPL21103,17
GSE207736,GPL24247,17
GSE206628,GPL30172,17
GSE200084,GPL11154,17
GSE200083,GPL11154,17
GSE199565,GPL24247,17
GSE199565,GPL24247,17
GSE199565,GPL24247,17
GSE199563,GPL24247,17
GSE199515,GPL21103,17
GSE199515,GPL24247,17
GSE199515,GPL24676,17
GSE198091,GPL13112,17
GSE196426,GPL21273,17
GSE196426,GPL21626,17
GSE189782,GPL18573,17
GSE189031,GPL24247,17
GSE184242,GPL20795,17
GSE184242,GPL24676,17
GSE181243,GPL24247,17
GSE178579,GPL21103,17
GSE178579,GPL24247,17
GSE178579,GPL24247,17
GSE178578,GPL24247,17
GSE178577,GPL24247,17
GSE174215,GPL18573,17
GSE173486,GPL18573,17
