gse_id,gpl_id,repo_id
GSE207006,GPL20301,17
GSE206801,GPL24247,17
GSE206016,GPL24247,17
GSE204844,GPL24247,17
GSE203311,GPL24247,17
GSE202959,GPL21103,17
GSE201897,GPL24676,17
GSE201895,GPL16791,17
GSE201891,GPL24676,17
GSE200604,GPL17021,17
GSE200342,GPL11154,17
GSE200186,GPL16791,17
GSE199880,GPL24247,17
GSE198184,GPL24247,17
GSE198183,GPL24247,17
GSE197626,GPL21103,17
GSE190426,GPL21273,17
GSE190232,GPL24247,17
GSE189051,GPL24247,17
GSE188884,GPL24247,17
GSE183916,GPL20301,17
GSE183800,GPL21273,17
GSE183673,GPL24247,17
GSE179422,GPL24247,17
GSE176573,GPL23479,17
GSE176185,GPL24247,17
GSE171899,GPL21697,17
GSE171895,GPL21697,17
GSE169097,GPL19057,17
GSE154777,GPL16791,17
GSE146226,GPL21103,17
GSE75764,GPL11154,17
GSE75764,GPL13112,17
GSE75764,GPL18648,17
