gse_id,gpl_id,repo_id
GSE214348,GPL24247,17
GSE213731,GPL24247,17
GSE213731,GPL21697,17
GSE213730,GPL21697,17
GSE199711,GPL24676,17
GSE194412,GPL24247,17
GSE194412,GPL24995,17
GSE194412,GPL24247,17
GSE194412,GPL24247,17
GSE194411,GPL24247,17
GSE194409,GPL24247,17
GSE193316,GPL24247,17
GSE183277,GPL24676,17
GSE183276,GPL24676,17
GSE183274,GPL24676,17
GSE183273,GPL24676,17
GSE180095,GPL24247,17
GSE180095,GPL24247,17
GSE180095,GPL24247,17
GSE180094,GPL24247,17
GSE168464,GPL20301,17
GSE139587,GPL24247,17
GSE131196,GPL18480,17
