gse_id,gpl_id,repo_id
GSE183904,GPL24676,17
GSE183367,GPL24247,17
GSE167282,GPL24247,17
GSE164935,GPL17021,17
GSE164935,GPL19057,17
GSE164935,GPL21103,17
GSE164935,GPL24247,17
GSE157789,GPL24676,17
GSE152818,GPL16791,17
GSE148695,GPL21103,17
GSE148695,GPL21103,17
GSE148695,GPL19057,17
GSE148695,GPL24247,17
GSE148695,GPL24247,17
GSE148695,GPL24247,17
GSE148695,GPL24247,17
GSE148695,GPL24676,17
GSE148695,GPL24676,17
GSE148695,GPL21103,17
GSE148695,GPL24247,17
GSE148695,GPL24247,17
GSE148695,GPL24247,17
GSE148695,GPL24247,17
GSE148695,GPL19057,17
