gse_id,gpl_id,repo_id
GSE210066,GPL24676,17
GSE210065,GPL24676,17
GSE210009,GPL24247,17
GSE209878,GPL24676,17
GSE209780,GPL19057,17
GSE209738,GPL21103,17
GSE206668,GPL19057,17
GSE206600,GPL28457,17
GSE206430,GPL24247,17
GSE206429,GPL13112,17
GSE204779,GPL24676,17
GSE200534,GPL19057,17
GSE198447,GPL19057,17
GSE195990,GPL19057,17
GSE195988,GPL18573,17
GSE195812,GPL20301,17
GSE194266,GPL24676,17
GSE194266,GPL28212,17
GSE194266,GPL18573,17
GSE194266,GPL22523,17
GSE194266,GPL19057,17
GSE194091,GPL24676,17
GSE191286,GPL18573,17
GSE191286,GPL24676,17
GSE191286,GPL24676,17
GSE191286,GPL24676,17
GSE191285,GPL24676,17
GSE189346,GPL20301,17
GSE189193,GPL24247,17
GSE185778,GPL18573,17
GSE182202,GPL24247,17
GSE181370,GPL17021,17
GSE175687,GPL24247,17
GSE172167,GPL17021,17
GSE167435,GPL25947,17
GSE167435,GPL24247,17
GSE167435,GPL30020,17
GSE167435,GPL25947,17
GSE167434,GPL24247,17
GSE141630,GPL20301,17
GSE133200,GPL20301,17
GSE133200,GPL21103,17
