gse_id,gpl_id,repo_id
GSE186934,GPL21103,17
GSE186865,GPL21103,17
GSE186548,GPL21626,17
GSE183916,GPL20301,17
GSE182238,GPL24247,17
GSE180579,GPL17021,17
GSE176263,GPL24247,17
GSE176263,GPL24522,17
GSE169154,GPL21626,17
GSE165816,GPL24676,17
GSE160791,GPL24247,17
GSE160541,GPL24247,17
GSE150247,GPL24676,17
GSE142786,GPL24676,17
GSE139922,GPL19057,17
GSE132884,GPL21273,17
GSE93349,GPL19057,17
GSE93349,GPL19057,17
GSE93349,GPL19057,17
GSE93348,GPL19057,17
GSE93347,GPL19057,17
GSE93346,GPL19057,17
