gse_id,gpl_id,repo_id
GSE217080,GPL24247,17
GSE217076,GPL24247,17
GSE213933,GPL24676,17
GSE213870,GPL24676,17
GSE213814,GPL24247,17
GSE212758,GPL21103,17
GSE212758,GPL30172,17
GSE207310,GPL24676,17
GSE201637,GPL21103,17
GSE201637,GPL21103,17
GSE201636,GPL21103,17
GSE199806,GPL19057,17
GSE199806,GPL24247,17
GSE198079,GPL24247,17
GSE198069,GPL19057,17
GSE188475,GPL24247,17
GSE184095,GPL20084,17
GSE184095,GPL25947,17
GSE168613,GPL21103,17
GSE163836,GPL24676,17
GSE140657,GPL13112,17
GSE140657,GPL17021,17
GSE140654,GPL13112,17
GSE140654,GPL17021,17
