gse_id,gpl_id,repo_id
GSE185412,GPL24247,17
GSE185412,GPL21103,17
GSE185412,GPL21103,17
GSE185013,GPL24247,17
GSE181363,GPL17021,17
GSE181057,GPL21493,17
GSE179994,GPL24676,17
GSE179936,GPL24247,17
GSE151654,GPL17021,17
GSE142652,GPL16791,17
GSE142652,GPL16791,17
GSE142652,GPL20301,17
GSE142652,GPL16791,17
GSE142652,GPL16791,17
GSE142652,GPL16791,17
GSE142652,GPL16791,17
GSE142651,GPL16791,17
GSE142650,GPL16791,17
GSE142649,GPL16791,17
GSE142648,GPL16791,17
GSE142647,GPL16791,17
GSE142647,GPL20301,17
GSE142646,GPL16791,17
