gse_id,gpl_id,repo_id
GSE172495,GPL16791,17
GSE169074,GPL16791,17
GSE168539,GPL19057,17
GSE150858,GPL28010,17
GSE150858,GPL28491,17
GSE150858,GPL21626,17
GSE150858,GPL21626,17
GSE150858,GPL21626,17
GSE150858,GPL21626,17
GSE150858,GPL21626,17
GSE150858,GPL24247,17
GSE150858,GPL24247,17
GSE138577,GPL17021,17
GSE138453,GPL21103,17
GSE138409,GPL21103,17
GSE138111,GPL21103,17
GSE138073,GPL21103,17
GSE137870,GPL21103,17
GSE137870,GPL21103,17
GSE137870,GPL21103,17
GSE137870,GPL21103,17
GSE137870,GPL21103,17
GSE137870,GPL21103,17
GSE137870,GPL17021,17
