gse_id,gpl_id,repo_id
GSE188478,GPL18573,17
GSE184241,GPL18573,17
GSE183728,GPL19057,17
GSE183684,GPL24676,17
GSE182867,GPL20301,17
GSE182867,GPL21103,17
GSE182455,GPL17021,17
GSE174671,GPL24247,17
GSE169262,GPL17021,17
GSE169262,GPL24247,17
GSE164254,GPL19057,17
GSE153098,GPL16791,17
GSE149041,GPL16791,17
GSE148321,GPL11180,17
GSE148321,GPL11180,17
GSE148321,GPL15207,17
GSE148321,GPL15207,17
GSE148321,GPL16791,17
GSE148321,GPL16791,17
GSE148321,GPL16791,17
GSE148321,GPL16791,17
GSE148321,GPL16791,17
GSE148321,GPL16791,17
GSE148321,GPL16791,17
GSE148321,GPL16791,17
GSE148321,GPL16791,17
GSE148321,GPL16791,17
GSE148321,GPL16791,17
GSE148321,GPL16791,17
GSE148321,GPL16791,17
GSE148321,GPL16791,17
GSE148321,GPL18573,17
GSE148321,GPL20301,17
GSE148321,GPL21103,17
GSE138720,GPL16791,17
