gse_id,gpl_id,repo_id
GSE176021,GPL30041,17
GSE173988,GPL19057,17
GSE173671,GPL18573,17
GSE168872,GPL19057,17
GSE166692,GPL21626,17
GSE163203,GPL20795,17
GSE161605,GPL19057,17
GSE157654,GPL19057,17
GSE157320,GPL24247,17
GSE156080,GPL21103,17
GSE154962,GPL19057,17
GSE154931,GPL20301,17
GSE154007,GPL24247,17
GSE147751,GPL18573,17
GSE147751,GPL20301,17
GSE147751,GPL21290,17
GSE147750,GPL21290,17
GSE134255,GPL19057,17
GSE133669,GPL16791,17
GSE118681,GPL21103,17
GSE116944,GPL17021,17
GSE81040,GPL21805,17
