gse_id,gpl_id,repo_id
GSE200881,GPL19057,17
GSE200536,GPL13112,17
GSE199999,GPL24247,17
GSE199999,GPL28330,17
GSE199301,GPL24247,17
GSE199301,GPL24247,17
GSE199301,GPL24247,17
GSE199216,GPL24247,17
GSE199215,GPL24247,17
GSE199036,GPL24247,17
GSE196808,GPL24247,17
GSE192601,GPL24247,17
GSE192600,GPL24247,17
GSE188548,GPL21103,17
GSE185944,GPL21103,17
GSE180110,GPL17021,17
GSE180032,GPL23479,17
GSE180032,GPL24247,17
GSE180032,GPL24247,17
GSE144600,GPL13112,17
GSE144600,GPL19057,17
GSE144600,GPL21103,17
GSE143351,GPL19057,17
