gse_id,gpl_id,repo_id
GSE208418,GPL18573,17
GSE208372,GPL17021,17
GSE208337,GPL24676,17
GSE184405,GPL19057,17
GSE168351,GPL24247,17
GSE165129,GPL21493,17
GSE165129,GPL24247,17
GSE164906,GPL21493,17
GSE164906,GPL21493,17
GSE164906,GPL24247,17
GSE164906,GPL24247,17
GSE164906,GPL21493,17
GSE164906,GPL24247,17
GSE164906,GPL21493,17
GSE164906,GPL21493,17
GSE164906,GPL21493,17
GSE164906,GPL24247,17
GSE164906,GPL21493,17
GSE164906,GPL24247,17
GSE164906,GPL24247,17
GSE164906,GPL24247,17
GSE164906,GPL24247,17
GSE164906,GPL24247,17
GSE164906,GPL24247,17
