gse_id,gpl_id,repo_id
GSE175866,GPL24676,17
GSE175842,GPL24247,17
GSE175802,GPL24247,17
GSE175421,GPL19057,17
GSE174834,GPL24247,17
GSE173415,GPL21103,17
GSE173415,GPL21103,17
GSE173413,GPL21103,17
GSE171620,GPL18573,17
GSE171406,GPL24247,17
GSE171406,GPL24676,17
GSE163316,GPL19057,17
GSE163146,GPL19057,17
GSE163146,GPL19057,17
GSE163146,GPL19057,17
GSE163143,GPL19057,17
GSE163084,GPL21103,17
GSE163055,GPL24247,17
GSE162610,GPL19057,17
GSE155169,GPL16791,17
GSE155169,GPL21290,17
GSE155162,GPL16791,17
GSE153190,GPL19057,17
GSE152657,GPL18573,17
GSE152657,GPL18573,17
GSE152657,GPL18573,17
GSE152656,GPL18573,17
GSE152654,GPL18573,17
GSE152500,GPL18573,17
GSE151366,GPL21103,17
GSE151366,GPL21103,17
GSE151366,GPL21103,17
GSE151365,GPL21103,17
GSE151364,GPL21103,17
GSE149651,GPL24676,17
GSE142529,GPL19057,17
GSE118697,GPL16791,17
