gse_id,gpl_id,repo_id
GSE189870,GPL19057,17
GSE187333,GPL19057,17
GSE185461,GPL30172,17
GSE185197,GPL24247,17
GSE184878,GPL18573,17
GSE182694,GPL24676,17
GSE182589,GPL24247,17
GSE181064,GPL18573,17
GSE181064,GPL18573,17
GSE181061,GPL18573,17
GSE178648,GPL21493,17
GSE176017,GPL24688,17
GSE175793,GPL30209,17
GSE174470,GPL17021,17
GSE173908,GPL21103,17
GSE172374,GPL17021,17
GSE169725,GPL24676,17
GSE169725,GPL24247,17
GSE169725,GPL24247,17
GSE169725,GPL17021,17
GSE169725,GPL16791,17
GSE169725,GPL24247,17
GSE169720,GPL16791,17
GSE169704,GPL17021,17
GSE169703,GPL24247,17
GSE169697,GPL24247,17
GSE167016,GPL17021,17
GSE167013,GPL17021,17
GSE165944,GPL24676,17
GSE163956,GPL21103,17
GSE163872,GPL24676,17
GSE163772,GPL17021,17
GSE162774,GPL21103,17
GSE162774,GPL21103,17
GSE162774,GPL21103,17
GSE162774,GPL21103,17
GSE162774,GPL21103,17
GSE162774,GPL21103,17
GSE159186,GPL24247,17
GSE159186,GPL24247,17
GSE159186,GPL17021,17
GSE159186,GPL30172,17
GSE159183,GPL17021,17
GSE159071,GPL24676,17
GSE159071,GPL21290,17
GSE159071,GPL21290,17
GSE159070,GPL21290,17
GSE158667,GPL24676,17
GSE155397,GPL24247,17
GSE155341,GPL18573,17
GSE155227,GPL18573,17
GSE144931,GPL18573,17
GSE144931,GPL18573,17
GSE144930,GPL18573,17
GSE144929,GPL18573,17
GSE129435,GPL18573,17
GSE128948,GPL17021,17
GSE127253,GPL18573,17
GSE127253,GPL21121,17
GSE121455,GPL20301,17
GSE121455,GPL20301,17
GSE121454,GPL20301,17
GSE120065,GPL20301,17
GSE119911,GPL20301,17
GSE110066,GPL570,17
GSE110009,GPL20301,17
GSE66460,GPL17021,17
