GSE_ID,GPL_ID
GSE117188,GPL6246
GSE117193,GPL16791
GSE117212,GPL18573
GSE117225,GPL17021
GSE117228,GPL17021
GSE117229,GPL17021
GSE117232,GPL17021
GSE117238,GPL21290
GSE117247,GPL8300
GSE11726,GPL8321
GSE117264,GPL11154
GSE117271,GPL18573
GSE117272,GPL22448
GSE117288,GPL19057
GSE11730,GPL1355
GSE117312,GPL19057
GSE117340,GPL10558
GSE117352,GPL1261
GSE117361,GPL6480
GSE117385,GPL17021
GSE117405,GPL11154
GSE117411,GPL19034
GSE117445,GPL11180
GSE117458,GPL11180
GSE117463,GPL16570
GSE117467,GPL17117
GSE117473,GPL18480
GSE117474,GPL17021
GSE117476,GPL20844
GSE117481,GPL18573
GSE117503,GPL21994
GSE117510,GPL17021
GSE117547,GPL17021
GSE117548,GPL570
GSE117549,GPL17021
GSE117550,GPL17021
GSE117551,GPL17021
GSE117553,GPL6246
GSE117557,GPL13112
GSE117561,GPL21103
GSE11759,GPL1261
GSE11761,GPL570
GSE117622,GPL16791
GSE117627,GPL20301
GSE117630,GPL21163
GSE117632,GPL11154
GSE117637,GPL20301
GSE117639,GPL16570
GSE11767,GPL571
GSE117676,GPL570
GSE117680,GPL6244
GSE117701,GPL11154
GSE117702,GPL16686
GSE117711,GPL17021
GSE117713,GPL13112
GSE117753,GPL10558
GSE117759,GPL13112
GSE117760,GPL17543
GSE117762,GPL11180
GSE117763,GPL11180
GSE11777,GPL1261
GSE117771,GPL21493
GSE117774,GPL17586
GSE117775,GPL17586
GSE11778,GPL4372
GSE117780,GPL17021
GSE117784,GPL19057
GSE11783,GPL570
GSE117835,GPL22388
GSE117836,GPL18573
GSE117855,GPL6246
GSE117871,GPL16570
GSE117875,GPL16791
GSE117890,GPL10558
GSE117898,GPL1261
GSE117902,GPL10558
GSE117906,GPL11154
GSE117910,GPL16791
GSE117918,GPL570
GSE117928,GPL14951
GSE117935,GPL5175
GSE117938,GPL16699
GSE117970,GPL11154
GSE117974,GPL17021
GSE117975,GPL17021
GSE117981,GPL6887
GSE117989,GPL17021
GSE117993,GPL16791
GSE118017,GPL21493
GSE118019,GPL13112
GSE118022,GPL8321
GSE118036,GPL10558
GSE118077,GPL15433
GSE118096,GPL16570
GSE118101,GPL18573
GSE118107,GPL10558
GSE118134,GPL16570
GSE118152,GPL21290
GSE118156,GPL17021
GSE118166,GPL18480
