"GSE_ID","GPL_ID"
"GSE20615","GPL570"
"GSE20624","GPL1390"
"GSE20633","GPL6254"
"GSE20635","GPL1355"
"GSE20646","GPL6105"
"GSE20655","GPL6246"
"GSE20661","GPL4134"
"GSE20668","GPL6480"
"GSE20669","GPL6947"
"GSE20675","GPL6883"
"GSE20679","GPL6244"
"GSE20680","GPL4133"
"GSE20697","GPL570"
"GSE20706","GPL6480"
"GSE20708","GPL570"
"GSE20719","GPL570"
"GSE20722","GPL6480"
"GSE20733","GPL570"
"GSE20735","GPL1261"
"GSE20736","GPL570"
"GSE20739","GPL6947"
"GSE20745","GPL570"
"GSE20754","GPL6246"
"GSE20758","GPL571"
"GSE20842","GPL4133"
"GSE20844","GPL1261"
"GSE20846","GPL9185"
"GSE20864","GPL1291"
"GSE20876","GPL570"
"GSE20891","GPL570"
"GSE20895","GPL10287"
"GSE20899","GPL1261"
"GSE20906","GPL4133"
"GSE20910","GPL570"
"GSE20911","GPL5175"
"GSE20913","GPL7202"
"GSE20914","GPL6480"
"GSE20915","GPL570"
"GSE20918","GPL1261"
"GSE20920","GPL9734"
"GSE20928","GPL570"
"GSE20931","GPL6947"
"GSE20934","GPL10200"
"GSE20937","GPL4133"
"GSE20941","GPL4133"
"GSE20945","GPL13534"
"GSE20949","GPL4134"
"GSE20951","GPL6480"
"GSE20956","GPL7363"
"GSE20963","GPL6244"
"GSE20967","GPL1355"
"GSE20968","GPL1261"
"GSE20978","GPL96"
"GSE20980","GPL7294"
"GSE20984","GPL6885"
"GSE20985","GPL6887"
"GSE20986","GPL570"
"GSE20988","GPL4133"
"GSE2099","GPL96"
"GSE20997","GPL2996"
"GSE21004","GPL570"
"GSE21017","GPL8607"
"GSE21018","GPL1261"
"GSE21029","GPL570"
"GSE21037","GPL6244"
"GSE21039","GPL570"
"GSE21041","GPL1261"
"GSE21060","GPL6246"
"GSE21062","GPL6246"
"GSE21066","GPL570"
"GSE21067","GPL1261"
"GSE21080","GPL6244"
"GSE21094","GPL570"
"GSE21104","GPL6246"
"GSE21125","GPL1456"
"GSE21129","GPL6244"
"GSE2113","GPL96"
"GSE21131","GPL6887"
"GSE21135","GPL6947"
"GSE21143","GPL1261"
"GSE21144","GPL1261"
"GSE21147","GPL6244"
"GSE21154","GPL1261"
"GSE21156","GPL1261"
"GSE21157","GPL4134"
"GSE21164","GPL570"
"GSE2117","GPL96"
"GSE21201","GPL4133"
"GSE21202","GPL4133"
"GSE21208","GPL4134"
"GSE21209","GPL4133"
"GSE21210","GPL10287"
"GSE21211","GPL10288"
"GSE21217","GPL96"
"GSE21218","GPL10285"
"GSE21225","GPL570"
"GSE21231","GPL6244"
"GSE21233","GPL6246"
"GSE21235","GPL6246"
"GSE21243","GPL570"
