GSE_ID,GPL_ID
GSE52082,GPL11154
GSE52087,GPL570
GSE52089,GPL10558
GSE52091,GPL1261
GSE52092,GPL6246
GSE52093,GPL10558
GSE52106,GPL4134
GSE52108,GPL570
GSE52124,GPL11202
GSE52127,GPL570
GSE52129,GPL6244
GSE52130,GPL10558
GSE52133,GPL11154
GSE52137,GPL1261
GSE52139,GPL570
GSE52141,GPL6246
GSE52142,GPL17896
GSE52143,GPL6244
GSE52150,GPL11219
GSE52156,GPL10558
GSE52161,GPL6480
GSE52166,GPL11154
GSE52171,GPL570
GSE52182,GPL6947
GSE52183,GPL6887
GSE52184,GPL6887
GSE52185,GPL6106
GSE52192,GPL1261
GSE52194,GPL11154
GSE52195,GPL10333
GSE52196,GPL10333
GSE52202,GPL11154
GSE52204,GPL4135
GSE52210,GPL6244
GSE52211,GPL4133
GSE52212,GPL4133
GSE5222,GPL96
GSE52220,GPL1261
GSE52230,GPL15491
GSE52234,GPL13112
GSE52239,GPL5642
GSE52241,GPL10558
GSE52248,GPL10999
GSE52249,GPL11154
GSE52285,GPL16791
GSE52294,GPL6103
GSE5230,GPL570
GSE52302,GPL13607
GSE52308,GPL6244
GSE52315,GPL570
GSE52320,GPL13112
GSE52327,GPL570
GSE52334,GPL1261
GSE52335,GPL6244
GSE52348,GPL8321
GSE52354,GPL6246
GSE52360,GPL570
GSE52361,GPL570
GSE52362,GPL571
GSE52364,GPL6246
GSE52365,GPL16951
GSE52369,GPL6947
GSE5237,GPL570
GSE52376,GPL17930
GSE52385,GPL11154
GSE52395,GPL6246
GSE52404,GPL6244
GSE52406,GPL6480
GSE52420,GPL10558
GSE52430,GPL6246
GSE52431,GPL11154
GSE52439,GPL13938
GSE52452,GPL6244
GSE52463,GPL11154
GSE52473,GPL16570
GSE52477,GPL15103
GSE52478,GPL570
GSE52485,GPL6246
GSE52488,GPL6244
GSE52502,GPL9250
GSE52505,GPL13497
GSE52514,GPL13112
GSE52516,GPL4135
GSE52524,GPL11533
GSE52525,GPL17021
GSE52526,GPL6246
GSE52530,GPL11154
GSE52542,GPL1261
GSE52544,GPL10558
GSE52547,GPL7202
GSE5255,GPL1261
GSE52553,GPL570
GSE52563,GPL10558
GSE52565,GPL6096
GSE52567,GPL6480
GSE52568,GPL6246
GSE52569,GPL6246
GSE52577,GPL16570
GSE52583,GPL13112
GSE52584,GPL14613
