GSE_ID,GPL_ID
GSE23673,GPL6947
GSE23674,GPL571
GSE23689,GPL4133
GSE23694,GPL9185
GSE23695,GPL6244
GSE23705,GPL6884
GSE2372,GPL1261
GSE23720,GPL570
GSE23734,GPL6104
GSE23740,GPL1355
GSE23741,GPL570
GSE23742,GPL6246
GSE23750,GPL6244
GSE23759,GPL9746
GSE2376,GPL339
GSE2377,GPL8300
GSE23779,GPL6104
GSE2378,GPL8300
GSE23780,GPL1261
GSE23781,GPL1261
GSE2379,GPL91
GSE23793,GPL7202
GSE23796,GPL6246
GSE23821,GPL1261
GSE23832,GPL6244
GSE23838,GPL1426
GSE23839,GPL1426
GSE23847,GPL6246
GSE23851,GPL1708
GSE23871,GPL6096
GSE23878,GPL570
GSE23879,GPL8432
GSE23884,GPL6244
GSE23901,GPL4133
GSE23903,GPL4133
GSE23904,GPL6947
GSE23905,GPL570
GSE23911,GPL6947
GSE23921,GPL570
GSE23924,GPL6480
GSE23925,GPL1261
GSE23930,GPL6480
GSE23933,GPL6480
GSE23934,GPL6480
GSE23935,GPL570
GSE23941,GPL7294
GSE23952,GPL570
GSE23956,GPL6246
GSE23957,GPL6246
GSE23964,GPL5639
GSE23972,GPL1261
GSE23973,GPL570
GSE23976,GPL1708
GSE23980,GPL570
GSE23989,GPL4133
GSE23994,GPL570
GSE24027,GPL570
GSE24041,GPL6244
GSE24044,GPL570
GSE24051,GPL4055
GSE24067,GPL7088
GSE24072,GPL96
GSE24078,GPL1261
GSE24081,GPL3921
GSE24083,GPL6096
GSE24084,GPL8755
GSE24089,GPL570
GSE24093,GPL570
GSE24096,GPL4134
GSE24100,GPL4133
GSE24102,GPL1261
GSE24105,GPL6887
GSE24110,GPL1355
GSE24114,GPL6885
GSE24120,GPL6105
GSE24128,GPL571
GSE24129,GPL6244
GSE24132,GPL570
GSE24152,GPL6791
GSE24180,GPL6885
GSE24183,GPL6244
GSE24204,GPL1708
GSE24206,GPL570
GSE24213,GPL4135
GSE24215,GPL6480
GSE24218,GPL7202
GSE24219,GPL4134
GSE24231,GPL4133
GSE24235,GPL570
GSE24242,GPL6096
GSE24243,GPL1261
GSE24249,GPL570
GSE24250,GPL96
GSE24255,GPL4135
GSE24261,GPL6883
GSE24268,GPL4133
GSE24276,GPL1261
GSE24280,GPL10191
GSE24287,GPL6480
GSE24290,GPL10526
