"GSE_ID","GPL_ID"
"GSE43862","GPL570"
"GSE43880","GPL10558"
"GSE43881","GPL570"
"GSE43885","GPL6947"
"GSE43893","GPL9250"
"GSE43894","GPL6885"
"GSE43895","GPL10558"
"GSE43897","GPL1261"
"GSE4390","GPL81"
"GSE43907","GPL10558"
"GSE43911","GPL13648"
"GSE43923","GPL570"
"GSE43924","GPL5175"
"GSE43926","GPL5175"
"GSE43929","GPL6887"
"GSE43936","GPL1261"
"GSE43942","GPL10191"
"GSE43950","GPL10379"
"GSE43956","GPL1261"
"GSE43957","GPL1261"
"GSE43967","GPL6885"
"GSE43973","GPL4133"
"GSE43981","GPL6244"
"GSE43991","GPL1261"
"GSE43996","GPL571"
"GSE440","GPL8300"
"GSE44000","GPL6480"
"GSE44024","GPL571"
"GSE44025","GPL1261"
"GSE44029","GPL570"
"GSE44032","GPL13497"
"GSE44051","GPL6244"
"GSE44055","GPL6885"
"GSE44056","GPL1355"
"GSE44057","GPL6246"
"GSE44061","GPL11154"
"GSE44068","GPL10558"
"GSE44080","GPL6246"
"GSE44081","GPL11533"
"GSE44097","GPL570"
"GSE44101","GPL1261"
"GSE44103","GPL13692"
"GSE44105","GPL6244"
"GSE44107","GPL6246"
"GSE44110","GPL15733"
"GSE44111","GPL5175"
"GSE44112","GPL4135"
"GSE44118","GPL1261"
"GSE44120","GPL10558"
"GSE44126","GPL570"
"GSE44131","GPL6244"
"GSE44140","GPL6887"
"GSE44141","GPL6887"
"GSE44157","GPL13112"
"GSE44161","GPL6096"
"GSE44162","GPL1261"
"GSE44166","GPL1261"
"GSE44186","GPL570"
"GSE44201","GPL6480"
"GSE44203","GPL14951"
"GSE44207","GPL13497"
"GSE44216","GPL16025"
"GSE44229","GPL13112"
"GSE44240","GPL10558"
"GSE44241","GPL14746"
"GSE44245","GPL570"
"GSE44247","GPL6244"
"GSE4425","GPL96"
"GSE44256","GPL9115"
"GSE44277","GPL6887"
"GSE44282","GPL13376"
"GSE44287","GPL4134"
"GSE44301","GPL6887"
"GSE44311","GPL571"
"GSE44313","GPL6480"
"GSE44314","GPL6480"
"GSE44322","GPL6246"
"GSE44325","GPL1261"
"GSE44328","GPL6480"
"GSE44335","GPL570"
"GSE44337","GPL570"
"GSE44345","GPL6887"
"GSE44354","GPL6480"
"GSE44359","GPL13112"
"GSE44372","GPL1355"
"GSE44376","GPL10999"
"GSE44379","GPL15433"
"GSE44384","GPL9115"
"GSE44390","GPL6244"
"GSE44392","GPL6244"
"GSE44402","GPL13112"
"GSE44407","GPL10558"
"GSE44408","GPL571"
"GSE44411","GPL4135"
"GSE44418","GPL6244"
"GSE44426","GPL4133"
"GSE44444","GPL6244"
"GSE44447","GPL14550"
"GSE44451","GPL6246"
"GSE44454","GPL11202"
