GSE_ID,GPL_ID
GSE114541,GPL16791
GSE114553,GPL11154
GSE114555,GPL17021
GSE114565,GPL6246
GSE114571,GPL20775
GSE114576,GPL17021
GSE114579,GPL19057
GSE114586,GPL19057
GSE114601,GPL19057
GSE114608,GPL13112
GSE114610,GPL17021
GSE114611,GPL17021
GSE114612,GPL17021
GSE114613,GPL17021
GSE114620,GPL10558
GSE114624,GPL13112
GSE114625,GPL11154
GSE114627,GPL23126
GSE114630,GPL13112
GSE114631,GPL17021
GSE114668,GPL21103
GSE114669,GPL13158
GSE114673,GPL17021
GSE114681,GPL17077
GSE114685,GPL16791
GSE114686,GPL16791
GSE114690,GPL21273
GSE114692,GPL10558
GSE114707,GPL17692
GSE114710,GPL16791
GSE114717,GPL17021
GSE114725,GPL16791
GSE114738,GPL11154
GSE114739,GPL13112
GSE114743,GPL16686
GSE114748,GPL19057
GSE11475,GPL341
GSE114765,GPL18573
GSE114775,GPL17021
GSE11478,GPL1355
GSE114780,GPL21103
GSE114781,GPL20301
GSE114786,GPL10558
GSE114789,GPL17021
GSE114794,GPL16791
GSE114796,GPL11154
GSE114801,GPL13112
GSE114809,GPL17021
GSE114812,GPL16699
GSE114814,GPL19057
GSE114818,GPL17021
GSE11482,GPL96
GSE114820,GPL17021
GSE11484,GPL1261
GSE114850,GPL18573
GSE114855,GPL17021
GSE114861,GPL17021
GSE114884,GPL17021
GSE114887,GPL16570
GSE114895,GPL17021
GSE114907,GPL20795
GSE114908,GPL17692
GSE114911,GPL6480
GSE114915,GPL10558
GSE114916,GPL16791
GSE114933,GPL17021
GSE114939,GPL17021
GSE114941,GPL16791
GSE114944,GPL15207
GSE114945,GPL17021
GSE114960,GPL19057
GSE114962,GPL19057
GSE114963,GPL19057
GSE114966,GPL18573
GSE114969,GPL13112
GSE11497,GPL1261
GSE114970,GPL11154
GSE114976,GPL18573
GSE114977,GPL570
GSE114978,GPL18573
GSE114979,GPL13497
GSE114983,GPL15207
GSE114987,GPL18573
GSE114988,GPL19057
GSE114997,GPL19057
GSE114998,GPL18573
GSE115008,GPL17021
GSE11501,GPL6104
GSE115010,GPL10558
GSE115012,GPL21103
GSE115018,GPL20115
GSE115025,GPL17021
GSE115036,GPL21047
GSE115037,GPL21047
GSE11504,GPL570
GSE115055,GPL17021
GSE11507,GPL4134
GSE115091,GPL21103
GSE115094,GPL21493
GSE115097,GPL16791
