GSE_ID,GPL_ID
GSE28583,GPL570
GSE28587,GPL13383
GSE28589,GPL4134
GSE28595,GPL6883
GSE28603,GPL570
GSE28619,GPL570
GSE28620,GPL1261
GSE28623,GPL4133
GSE28628,GPL4133
GSE28633,GPL6947
GSE28642,GPL6244
GSE28645,GPL570
GSE28646,GPL570
GSE28651,GPL1261
GSE28654,GPL570
GSE28658,GPL4133
GSE28674,GPL6480
GSE28685,GPL6096
GSE28686,GPL6244
GSE28694,GPL570
GSE28698,GPL570
GSE28703,GPL13158
GSE28708,GPL13422
GSE28715,GPL570
GSE28716,GPL7425
GSE28718,GPL7425
GSE28720,GPL6887
GSE28725,GPL10558
GSE28726,GPL570
GSE28735,GPL6244
GSE28750,GPL570
GSE28787,GPL6480
GSE28790,GPL8321
GSE28796,GPL570
GSE28798,GPL5082
GSE28799,GPL570
GSE28802,GPL6244
GSE28813,GPL4133
GSE28826,GPL570
GSE28827,GPL6947
GSE28829,GPL570
GSE28830,GPL1261
GSE28831,GPL7294
GSE28863,GPL5175
GSE28873,GPL6845
GSE28877,GPL4133
GSE28889,GPL13455
GSE28891,GPL10333
GSE28893,GPL6104
GSE28895,GPL1261
GSE28896,GPL3921
GSE28899,GPL6480
GSE28900,GPL6480
GSE28901,GPL6480
GSE28902,GPL6480
GSE28907,GPL4133
GSE28912,GPL4133
GSE28914,GPL570
GSE28917,GPL6246
GSE28991,GPL10558
GSE28996,GPL570
GSE28998,GPL570
GSE29001,GPL571
GSE29003,GPL13454
GSE29005,GPL6885
GSE29006,GPL10999
GSE29023,GPL4091
GSE29044,GPL5175
GSE29049,GPL13454
GSE29055,GPL8321
GSE29060,GPL570
GSE29061,GPL570
GSE29067,GPL4134
GSE29079,GPL5175
GSE29081,GPL1261
GSE29082,GPL1261
GSE29084,GPL570
GSE29108,GPL891
GSE29110,GPL1355
GSE29111,GPL570
GSE29112,GPL1261
GSE29113,GPL6884
GSE29117,GPL13502
GSE29123,GPL6244
GSE29141,GPL4133
GSE29142,GPL13507
GSE29147,GPL6947
GSE29149,GPL1261
GSE29150,GPL6885
GSE29155,GPL9052
GSE29160,GPL10999
GSE29161,GPL6480
GSE29167,GPL7202
GSE29169,GPL6246
GSE29184,GPL11002
GSE29213,GPL10332
GSE29216,GPL6244
GSE29220,GPL570
GSE29221,GPL6947
GSE29226,GPL6947
