GSE_ID,GPL_ID
GSE69354,GPL17021
GSE69358,GPL6883
GSE69381,GPL10558
GSE6939,GPL1261
GSE69391,GPL570
GSE69401,GPL20266
GSE69402,GPL6246
GSE69406,GPL10332
GSE69407,GPL13112
GSE69408,GPL11532
GSE69415,GPL11154
GSE69418,GPL6887
GSE69420,GPL18573
GSE69421,GPL6244
GSE69429,GPL5175
GSE6943,GPL341
GSE69430,GPL8321
GSE69443,GPL10558
GSE6945,GPL1261
GSE69453,GPL5175
GSE69454,GPL16570
GSE69455,GPL6246
GSE69459,GPL6244
GSE69462,GPL571
GSE69465,GPL16699
GSE69473,GPL13112
GSE69477,GPL16686
GSE69480,GPL15207
GSE69484,GPL13112
GSE69486,GPL10558
GSE69492,GPL16686
GSE69495,GPL10558
GSE69496,GPL10558
GSE69511,GPL11154
GSE6952,GPL2551
GSE69520,GPL15084
GSE69523,GPL16686
GSE69525,GPL16570
GSE69530,GPL24139
GSE69531,GPL6244
GSE69540,GPL6244
GSE69541,GPL6096
GSE69547,GPL7202
GSE69551,GPL17077
GSE69552,GPL6887
GSE69554,GPL6246
GSE69555,GPL6947
GSE69556,GPL17021
GSE69557,GPL6244
GSE69560,GPL1261
GSE69567,GPL11154
GSE69573,GPL16570
GSE69577,GPL16686
GSE69581,GPL10558
GSE69582,GPL16570
GSE69589,GPL570
GSE69590,GPL570
GSE69593,GPL20290
GSE69596,GPL16791
GSE6960,GPL570
GSE69601,GPL6244
GSE69604,GPL11154
GSE69606,GPL570
GSE69607,GPL1261
GSE69616,GPL13112
GSE69619,GPL1261
GSE6962,GPL570
GSE69620,GPL6887
GSE69626,GPL20301
GSE6963,GPL1261
GSE69635,GPL6885
GSE69637,GPL16791
GSE69640,GPL13912
GSE69644,GPL13667
GSE6965,GPL570
GSE69652,GPL17021
GSE69653,GPL16699
GSE69654,GPL17021
GSE69655,GPL570
GSE69656,GPL16791
GSE69661,GPL17077
GSE69668,GPL10558
GSE69675,GPL17586
GSE69677,GPL14951
GSE69678,GPL11154
GSE69687,GPL11154
GSE69692,GPL11154
GSE69697,GPL15789
GSE69698,GPL570
GSE69699,GPL16331
GSE697,GPL8300
GSE69709,GPL17021
GSE6971,GPL885
GSE69713,GPL6244
GSE69715,GPL570
GSE69723,GPL13667
GSE69726,GPL17021
GSE69731,GPL13112
GSE69732,GPL14951
GSE69733,GPL13112
