"GSE_ID","GPL_ID"
"GSE88761","GPL13112"
"GSE88762","GPL11180"
"GSE88768","GPL21185"
"GSE88771","GPL10558"
"GSE88772","GPL6480"
"GSE88777","GPL13112"
"GSE88778","GPL13112"
"GSE88779","GPL13112"
"GSE88786","GPL10558"
"GSE88787","GPL4134"
"GSE8879","GPL96"
"GSE88799","GPL1261"
"GSE88800","GPL6887"
"GSE88802","GPL18573"
"GSE88803","GPL6244"
"GSE88806","GPL17077"
"GSE88809","GPL1261"
"GSE88812","GPL570"
"GSE88822","GPL571"
"GSE88823","GPL11154"
"GSE88831","GPL6244"
"GSE88832","GPL6244"
"GSE88833","GPL6244"
"GSE8884","GPL570"
"GSE88841","GPL17021"
"GSE88848","GPL16791"
"GSE88849","GPL13912"
"GSE88850","GPL11154"
"GSE88853","GPL14745"
"GSE88854","GPL14745"
"GSE88856","GPL13112"
"GSE88858","GPL18573"
"GSE88865","GPL15207"
"GSE88873","GPL570"
"GSE88879","GPL17077"
"GSE88880","GPL17077"
"GSE88882","GPL1261"
"GSE88888","GPL11154"
"GSE88891","GPL13912"
"GSE88895","GPL10558"
"GSE88896","GPL10558"
"GSE88905","GPL17021"
"GSE88908","GPL11002"
"GSE88911","GPL1261"
"GSE88925","GPL1355"
"GSE88926","GPL17021"
"GSE88927","GPL17021"
"GSE88935","GPL1261"
"GSE88942","GPL18573"
"GSE88944","GPL20301"
"GSE88949","GPL13112"
"GSE88959","GPL13112"
"GSE8896","GPL570"
"GSE88962","GPL6246"
"GSE88964","GPL6887"
"GSE88967","GPL13112"
"GSE88970","GPL13112"
"GSE88974","GPL6244"
"GSE88977","GPL15520"
"GSE88990","GPL21076"
"GSE88994","GPL21076"
"GSE88995","GPL16570"
"GSE88996","GPL17021"
"GSE88997","GPL18573"
"GSE88999","GPL21163"
"GSE89014","GPL19057"
"GSE89018","GPL13112"
"GSE89022","GPL14550"
"GSE89023","GPL13912"
"GSE89024","GPL18694"
"GSE89028","GPL14797"
"GSE89030","GPL13112"
"GSE89032","GPL19057"
"GSE89033","GPL13912"
"GSE89034","GPL16699"
"GSE89035","GPL17021"
"GSE89037","GPL6246"
"GSE89039","GPL17077"
"GSE89048","GPL6096"
"GSE89049","GPL18573"
"GSE89050","GPL570"
"GSE89054","GPL6247"
"GSE89057","GPL16791"
"GSE89061","GPL19057"
"GSE89062","GPL11154"
"GSE89063","GPL11154"
"GSE89067","GPL10558"
"GSE89069","GPL19057"
"GSE89073","GPL22598"
"GSE89077","GPL11202"
"GSE89091","GPL21163"
"GSE89097","GPL17692"
"GSE89108","GPL17021"
"GSE89110","GPL18573"
"GSE89111","GPL17400"
"GSE89115","GPL11154"
"GSE89116","GPL6884"
"GSE89120","GPL1352"
"GSE89122","GPL11154"
"GSE89123","GPL11154"
