"GSE_ID","GPL_ID"
"GSE116305","GPL4133"
"GSE116307","GPL1261"
"GSE11631","GPL8321"
"GSE116326","GPL17791"
"GSE116329","GPL24911"
"GSE116350","GPL17021"
"GSE116364","GPL19057"
"GSE116369","GPL20301"
"GSE116385","GPL17021"
"GSE116405","GPL16791"
"GSE116407","GPL19057"
"GSE116414","GPL16686"
"GSE116421","GPL6887"
"GSE116455","GPL16043"
"GSE116475","GPL19057"
"GSE116478","GPL17021"
"GSE116484","GPL13112"
"GSE116486","GPL570"
"GSE116499","GPL20301"
"GSE116500","GPL16791"
"GSE116501","GPL18573"
"GSE116504","GPL21163"
"GSE116513","GPL8321"
"GSE116515","GPL18480"
"GSE116516","GPL21493"
"GSE116519","GPL17021"
"GSE116520","GPL10558"
"GSE116529","GPL10558"
"GSE116554","GPL15523"
"GSE116562","GPL13497"
"GSE116594","GPL1261"
"GSE116604","GPL17021"
"GSE116616","GPL13497"
"GSE116637","GPL20301"
"GSE116649","GPL16417"
"GSE116650","GPL21290"
"GSE116660","GPL570"
"GSE116662","GPL11154"
"GSE116676","GPL16570"
"GSE116690","GPL17021"
"GSE11670","GPL570"
"GSE116709","GPL25298"
"GSE116714","GPL13912"
"GSE116727","GPL10332"
"GSE11673","GPL570"
"GSE116744","GPL11154"
"GSE116753","GPL16791"
"GSE116755","GPL20775"
"GSE116776","GPL17021"
"GSE116781","GPL15207"
"GSE116782","GPL20795"
"GSE116786","GPL11533"
"GSE116793","GPL17021"
"GSE116810","GPL16791"
"GSE116813","GPL17021"
"GSE116815","GPL16791"
"GSE11682","GPL4133"
"GSE116845","GPL17930"
"GSE116846","GPL17791"
"GSE116848","GPL10333"
"GSE116867","GPL18573"
"GSE116870","GPL18573"
"GSE116873","GPL18573"
"GSE116878","GPL21103"
"GSE11691","GPL96"
"GSE116911","GPL1261"
"GSE116912","GPL570"
"GSE116913","GPL1261"
"GSE116925","GPL20775"
"GSE116926","GPL21163"
"GSE116927","GPL20301"
"GSE116977","GPL17021"
"GSE11698","GPL1261"
"GSE116980","GPL22396"
"GSE116982","GPL19057"
"GSE117012","GPL20795"
"GSE117013","GPL1261"
"GSE117028","GPL1261"
"GSE11703","GPL1261"
"GSE117045","GPL17021"
"GSE117051","GPL1261"
"GSE117055","GPL13112"
"GSE117060","GPL16791"
"GSE117070","GPL570"
"GSE117080","GPL6246"
"GSE117094","GPL17586"
"GSE117098","GPL10558"
"GSE11710","GPL570"
"GSE117102","GPL10558"
"GSE117103","GPL10558"
"GSE117104","GPL10558"
"GSE117106","GPL18573"
"GSE117110","GPL11154"
"GSE117111","GPL17021"
"GSE117115","GPL21493"
"GSE117127","GPL18573"
"GSE117129","GPL17021"
"GSE117133","GPL20301"
"GSE117138","GPL11154"
"GSE117160","GPL11154"
