"GSE_ID","GPL_ID"
"GSE68585","GPL6480"
"GSE68605","GPL570"
"GSE6861","GPL1352"
"GSE68613","GPL1261"
"GSE68617","GPL13112"
"GSE68618","GPL13112"
"GSE68619","GPL6246"
"GSE68621","GPL11180"
"GSE68627","GPL19559"
"GSE68628","GPL13112"
"GSE6863","GPL570"
"GSE68632","GPL11202"
"GSE68636","GPL570"
"GSE68637","GPL570"
"GSE6864","GPL339"
"GSE68645","GPL16791"
"GSE68653","GPL19519"
"GSE68655","GPL10558"
"GSE6866","GPL339"
"GSE6867","GPL1261"
"GSE68671","GPL17303"
"GSE68673","GPL11154"
"GSE68675","GPL1261"
"GSE68676","GPL15084"
"GSE68678","GPL4134"
"GSE68679","GPL10332"
"GSE68685","GPL10558"
"GSE6869","GPL570"
"GSE68690","GPL16686"
"GSE68694","GPL570"
"GSE68704","GPL1261"
"GSE6871","GPL4782"
"GSE68713","GPL13112"
"GSE68715","GPL13112"
"GSE6872","GPL570"
"GSE68721","GPL16686"
"GSE6873","GPL4783"
"GSE68736","GPL13112"
"GSE68740","GPL16699"
"GSE68742","GPL16699"
"GSE68743","GPL16699"
"GSE68744","GPL1708"
"GSE68745","GPL1261"
"GSE68746","GPL17021"
"GSE68754","GPL4134"
"GSE68756","GPL1261"
"GSE68760","GPL15207"
"GSE68765","GPL10558"
"GSE68766","GPL13497"
"GSE68768","GPL11002"
"GSE68769","GPL11002"
"GSE68770","GPL11002"
"GSE68776","GPL5175"
"GSE68778","GPL6883"
"GSE68779","GPL1261"
"GSE68797","GPL6246"
"GSE68799","GPL11154"
"GSE6880","GPL341"
"GSE68800","GPL10999"
"GSE68802","GPL16570"
"GSE68804","GPL11180"
"GSE68812","GPL17021"
"GSE68817","GPL11180"
"GSE68818","GPL17021"
"GSE68822","GPL13112"
"GSE68824","GPL16570"
"GSE6883","GPL96"
"GSE68837","GPL1261"
"GSE68840","GPL13938"
"GSE68842","GPL1261"
"GSE68843","GPL13179"
"GSE68846","GPL13112"
"GSE68849","GPL10558"
"GSE68857","GPL8321"
"GSE68862","GPL13179"
"GSE68868","GPL4134"
"GSE68869","GPL10558"
"GSE68870","GPL17586"
"GSE68871","GPL570"
"GSE68872","GPL16791"
"GSE68873","GPL10999"
"GSE68880","GPL13912"
"GSE68883","GPL6947"
"GSE68889","GPL570"
"GSE68894","GPL6244"
"GSE68898","GPL5175"
"GSE6890","GPL570"
"GSE68903","GPL11202"
"GSE68906","GPL17077"
"GSE68911","GPL9250"
"GSE68915","GPL17021"
"GSE68916","GPL10558"
"GSE68918","GPL10558"
"GSE68919","GPL16791"
"GSE68923","GPL13607"
"GSE68924","GPL13607"
"GSE68925","GPL11154"
"GSE68929","GPL10558"
"GSE68935","GPL6885"
"GSE68937","GPL13607"
