GSE_ID,GPL_ID
GSE15573,GPL6102
GSE15575,GPL570
GSE15576,GPL4133
GSE15578,GPL570
GSE15587,GPL1261
GSE15604,GPL4358
GSE15606,GPL6887
GSE15615,GPL570
GSE15616,GPL6887
GSE1562,GPL8300
GSE15626,GPL5175
GSE15629,GPL6244
GSE1563,GPL8300
GSE15632,GPL4134
GSE15645,GPL570
GSE15647,GPL91
GSE1565,GPL81
GSE15654,GPL8432
GSE15659,GPL570
GSE15679,GPL7674
GSE1569,GPL81
GSE15703,GPL6244
GSE15727,GPL1355
GSE15733,GPL1261
GSE15741,GPL1261
GSE15743,GPL570
GSE15748,GPL7042
GSE15760,GPL1261
GSE15765,GPL571
GSE15767,GPL1261
GSE1577,GPL96
GSE15775,GPL4134
GSE15781,GPL2986
GSE15784,GPL7042
GSE15790,GPL8450
GSE15792,GPL570
GSE15794,GPL1261
GSE15799,GPL570
GSE1580,GPL891
GSE15802,GPL4803
GSE15810,GPL6254
GSE15811,GPL570
GSE15812,GPL4133
GSE15813,GPL7294
GSE15823,GPL8300
GSE15827,GPL2872
GSE15843,GPL891
GSE15887,GPL1355
GSE15893,GPL570
GSE15895,GPL8321
GSE15901,GPL1261
GSE15902,GPL1261
GSE15903,GPL570
GSE15905,GPL6254
GSE1591,GPL341
GSE1594,GPL891
GSE15942,GPL341
GSE15945,GPL2872
GSE15955,GPL1261
GSE15956,GPL1708
GSE15957,GPL1456
GSE15960,GPL570
GSE15991,GPL571
GSE16012,GPL1261
GSE16015,GPL570
GSE16016,GPL5175
GSE16020,GPL570
GSE16022,GPL6848
GSE16024,GPL570
GSE16026,GPL4133
GSE16048,GPL1261
GSE16059,GPL570
GSE16062,GPL6885
GSE16063,GPL4135
GSE16065,GPL4133
GSE16066,GPL570
GSE16067,GPL1261
GSE16070,GPL570
GSE16073,GPL1261
GSE16076,GPL6480
GSE16077,GPL6480
GSE16080,GPL570
GSE16082,GPL570
GSE16085,GPL570
GSE16089,GPL570
GSE16093,GPL570
GSE16097,GPL570
GSE16100,GPL1261
GSE16106,GPL4134
GSE16111,GPL571
GSE16113,GPL4133
GSE16114,GPL1261
GSE16118,GPL570
GSE16123,GPL4133
GSE1614,GPL8300
GSE16149,GPL570
GSE1615,GPL97
GSE16160,GPL571
GSE16161,GPL570
GSE16170,GPL6883
