GSE_ID,GPL_ID
GSE54113,GPL13112
GSE54114,GPL16791
GSE54120,GPL1261
GSE54126,GPL17021
GSE54127,GPL13497
GSE54129,GPL570
GSE54132,GPL14844
GSE54137,GPL6947
GSE54154,GPL13112
GSE54155,GPL4134
GSE54157,GPL570
GSE54159,GPL10999
GSE54162,GPL10558
GSE54164,GPL6096
GSE54168,GPL14550
GSE5418,GPL96
GSE54197,GPL1261
GSE54198,GPL7202
GSE54218,GPL17077
GSE54225,GPL13497
GSE54227,GPL15207
GSE54230,GPL6887
GSE54232,GPL11002
GSE5424,GPL81
GSE54246,GPL13112
GSE5425,GPL1261
GSE54255,GPL13158
GSE54256,GPL14996
GSE54258,GPL4133
GSE54261,GPL7202
GSE54264,GPL7363
GSE54265,GPL6884
GSE54266,GPL13376
GSE54276,GPL7202
GSE54280,GPL6244
GSE54284,GPL571
GSE54297,GPL6845
GSE54307,GPL8321
GSE54311,GPL13912
GSE54314,GPL570
GSE54315,GPL570
GSE54319,GPL13497
GSE54322,GPL11154
GSE54336,GPL571
GSE54342,GPL570
GSE54350,GPL10558
GSE54352,GPL6246
GSE54360,GPL6244
GSE54372,GPL6885
GSE54378,GPL570
GSE54385,GPL10332
GSE54387,GPL1261
GSE54388,GPL570
GSE54390,GPL13112
GSE54393,GPL6887
GSE54400,GPL10558
GSE54409,GPL11154
GSE54416,GPL11154
GSE54417,GPL18223
GSE54419,GPL10572
GSE54436,GPL1261
GSE54437,GPL10558
GSE54443,GPL13112
GSE54447,GPL13112
GSE54459,GPL10558
GSE54464,GPL10558
GSE54473,GPL13112
GSE54475,GPL6244
GSE54478,GPL11154
GSE54490,GPL1261
GSE54491,GPL6246
GSE54493,GPL10558
GSE54495,GPL570
GSE54501,GPL1261
GSE54502,GPL17537
GSE54505,GPL11154
GSE54507,GPL10558
GSE54508,GPL16699
GSE54511,GPL10999
GSE54522,GPL570
GSE54530,GPL6887
GSE54531,GPL1261
GSE54536,GPL10558
GSE54540,GPL13607
GSE54548,GPL5175
GSE54549,GPL13112
GSE54561,GPL16417
GSE54562,GPL6947
GSE54563,GPL6947
GSE54564,GPL6947
GSE54565,GPL570
GSE54566,GPL570
GSE54567,GPL570
GSE54568,GPL570
GSE54569,GPL13112
GSE54570,GPL96
GSE54571,GPL570
GSE54572,GPL570
GSE54575,GPL96
GSE5458,GPL81
