"GSE_ID","GPL_ID"
"GSE118172","GPL10558"
"GSE11818","GPL1261"
"GSE118181","GPL16570"
"GSE118184","GPL16791"
"GSE118195","GPL19057"
"GSE118217","GPL13112"
"GSE118222","GPL16686"
"GSE118227","GPL17077"
"GSE118228","GPL6244"
"GSE118238","GPL570"
"GSE118246","GPL17021"
"GSE118249","GPL15207"
"GSE118259","GPL10558"
"GSE118262","GPL16570"
"GSE118278","GPL11532"
"GSE11829","GPL1355"
"GSE118295","GPL570"
"GSE118302","GPL16791"
"GSE118307","GPL16791"
"GSE11831","GPL570"
"GSE118310","GPL16791"
"GSE118311","GPL10558"
"GSE118313","GPL18573"
"GSE118315","GPL16791"
"GSE118329","GPL21493"
"GSE118334","GPL13112"
"GSE118337","GPL13497"
"GSE118345","GPL8321"
"GSE118351","GPL15207"
"GSE118366","GPL17021"
"GSE118367","GPL10558"
"GSE118370","GPL570"
"GSE11838","GPL6977"
"GSE11843","GPL1261"
"GSE118430","GPL13112"
"GSE11844","GPL8321"
"GSE118443","GPL19057"
"GSE11845","GPL6103"
"GSE118465","GPL17400"
"GSE118466","GPL17400"
"GSE118467","GPL17400"
"GSE118490","GPL16791"
"GSE118493","GPL6480"
"GSE118506","GPL17400"
"GSE118512","GPL16570"
"GSE118516","GPL17021"
"GSE118517","GPL17021"
"GSE118523","GPL17021"
"GSE118524","GPL7440"
"GSE118530","GPL11154"
"GSE118539","GPL20844"
"GSE118545","GPL19057"
"GSE118548","GPL16791"
"GSE118556","GPL14550"
"GSE118566","GPL21290"
"GSE118612","GPL17021"
"GSE118628","GPL21103"
"GSE118639","GPL16570"
"GSE118642","GPL16686"
"GSE118644","GPL18573"
"GSE11865","GPL96"
"GSE118652","GPL6246"
"GSE118658","GPL11533"
"GSE118663","GPL13112"
"GSE118665","GPL6246"
"GSE118667","GPL1261"
"GSE118668","GPL1261"
"GSE118669","GPL1261"
"GSE11870","GPL1261"
"GSE118724","GPL1261"
"GSE118754","GPL17586"
"GSE118766","GPL19057"
"GSE118786","GPL16570"
"GSE118796","GPL19057"
"GSE118807","GPL6244"
"GSE118821","GPL19057"
"GSE118822","GPL19057"
"GSE11884","GPL1261"
"GSE118863","GPL21103"
"GSE11887","GPL1261"
"GSE118876","GPL16570"
"GSE118887","GPL17077"
"GSE11889","GPL571"
"GSE118897","GPL16686"
"GSE118906","GPL6887"
"GSE118915","GPL17021"
"GSE118919","GPL13112"
"GSE118920","GPL6246"
"GSE118921","GPL6246"
"GSE118926","GPL13112"
"GSE118941","GPL10558"
"GSE118942","GPL17021"
"GSE118951","GPL18573"
"GSE118958","GPL570"
"GSE118966","GPL20844"
"GSE118969","GPL6887"
"GSE11897","GPL1261"
"GSE118971","GPL10332"
"GSE118982","GPL20775"
"GSE118983","GPL15207"
