"GSE_ID","GPL_ID"
"GSE100003","GPL15207"
"GSE100006","GPL7294"
"GSE100015","GPL1261"
"GSE100020","GPL10558"
"GSE100027","GPL20301"
"GSE10003","GPL6104"
"GSE100035","GPL21103"
"GSE100043","GPL11180"
"GSE100046","GPL13912"
"GSE100050","GPL570"
"GSE100052","GPL6885"
"GSE100054","GPL23126"
"GSE100059","GPL23585"
"GSE100061","GPL13112"
"GSE100067","GPL17021"
"GSE100070","GPL13112"
"GSE100071","GPL17021"
"GSE100075","GPL16791"
"GSE100077","GPL16791"
"GSE100081","GPL16791"
"GSE100082","GPL21493"
"GSE100088","GPL13112"
"GSE100092","GPL11154"
"GSE100095","GPL17586"
"GSE100098","GPL21103"
"GSE100099","GPL18573"
"GSE100100","GPL21493"
"GSE100102","GPL19057"
"GSE100105","GPL6246"
"GSE100107","GPL13607"
"GSE100111","GPL17556"
"GSE100117","GPL20775"
"GSE100118","GPL11154"
"GSE100123","GPL21061"
"GSE100125","GPL6096"
"GSE100132","GPL11154"
"GSE100175","GPL21103"
"GSE100176","GPL1261"
"GSE100177","GPL7294"
"GSE100183","GPL18573"
"GSE100185","GPL6480"
"GSE100191","GPL13497"
"GSE100192","GPL16686"
"GSE100194","GPL7202"
"GSE100195","GPL7202"
"GSE100201","GPL20266"
"GSE100202","GPL6246"
"GSE100203","GPL18694"
"GSE100211","GPL6246"
"GSE100212","GPL17021"
"GSE100216","GPL21103"
"GSE100217","GPL19057"
"GSE100222","GPL19057"
"GSE100224","GPL10558"
"GSE100235","GPL17117"
"GSE100239","GPL6244"
"GSE10024","GPL96"
"GSE100244","GPL21493"
"GSE100247","GPL6246"
"GSE100248","GPL6246"
"GSE100256","GPL16570"
"GSE100261","GPL20301"
"GSE100265","GPL19057"
"GSE100276","GPL19057"
"GSE100277","GPL13112"
"GSE100279","GPL6885"
"GSE100280","GPL17117"
"GSE100281","GPL11532"
"GSE100288","GPL16570"
"GSE100291","GPL16791"
"GSE100297","GPL21290"
"GSE100317","GPL10558"
"GSE100332","GPL13112"
"GSE100336","GPL570"
"GSE100338","GPL21290"
"GSE100339","GPL17021"
"GSE100341","GPL6884"
"GSE100350","GPL6887"
"GSE100354","GPL20844"
"GSE100355","GPL20084"
"GSE100356","GPL17021"
"GSE100361","GPL13607"
"GSE100362","GPL13607"
"GSE100364","GPL17543"
"GSE100365","GPL1261"
"GSE100385","GPL13112"
"GSE100388","GPL1261"
"GSE100392","GPL20301"
"GSE100393","GPL6246"
"GSE100397","GPL21493"
"GSE100398","GPL16686"
"GSE100402","GPL13112"
"GSE100403","GPL19057"
"GSE100406","GPL17021"
"GSE10041","GPL570"
"GSE100411","GPL17021"
"GSE100417","GPL11154"
"GSE100421","GPL17021"
"GSE100424","GPL13497"
"GSE10043","GPL96"
