"GSE_ID","GPL_ID"
"GSE123444","GPL16686"
"GSE123447","GPL16686"
"GSE123449","GPL16686"
"GSE12345","GPL570"
"GSE123456","GPL23126"
"GSE123457","GPL19057"
"GSE123458","GPL16686"
"GSE123467","GPL13112"
"GSE123468","GPL16791"
"GSE123505","GPL11202"
"GSE123512","GPL20775"
"GSE123521","GPL13497"
"GSE123530","GPL21185"
"GSE123540","GPL16570"
"GSE123549","GPL21163"
"GSE123564","GPL18573"
"GSE123584","GPL4133"
"GSE123603","GPL18573"
"GSE123624","GPL16570"
"GSE12363","GPL5082"
"GSE123637","GPL16791"
"GSE123638","GPL16791"
"GSE12366","GPL570"
"GSE123668","GPL10558"
"GSE12368","GPL570"
"GSE123732","GPL10558"
"GSE123735","GPL19057"
"GSE12374","GPL1291"
"GSE12378","GPL5175"
"GSE123785","GPL18573"
"GSE123802","GPL21163"
"GSE123803","GPL21163"
"GSE123855","GPL16570"
"GSE123880","GPL19057"
"GSE123889","GPL16570"
"GSE123898","GPL18573"
"GSE123915","GPL6543"
"GSE123919","GPL13112"
"GSE123952","GPL19057"
"GSE123963","GPL21163"
"GSE123968","GPL17021"
"GSE123971","GPL17021"
"GSE123973","GPL16791"
"GSE12398","GPL6244"
"GSE12399","GPL201"
"GSE123991","GPL570"
"GSE123992","GPL13112"
"GSE124020","GPL17586"
"GSE124042","GPL13607"
"GSE124043","GPL13607"
"GSE124051","GPL13112"
"GSE12407","GPL571"
"GSE124097","GPL13112"
"GSE124105","GPL17586"
"GSE124112","GPL13497"
"GSE124114","GPL6244"
"GSE12412","GPL2872"
"GSE124123","GPL17021"
"GSE124124","GPL13497"
"GSE124140","GPL18573"
"GSE12415","GPL1261"
"GSE124154","GPL13912"
"GSE124155","GPL21810"
"GSE124156","GPL4134"
"GSE124169","GPL19057"
"GSE124195","GPL13112"
"GSE124222","GPL16570"
"GSE124226","GPL570"
"GSE124263","GPL20301"
"GSE12427","GPL570"
"GSE124281","GPL10558"
"GSE124286","GPL17021"
"GSE124302","GPL21103"
"GSE124304","GPL13112"
"GSE124335","GPL21290"
"GSE124348","GPL11202"
"GSE124349","GPL20844"
"GSE12435","GPL6480"
"GSE124350","GPL18573"
"GSE124354","GPL11202"
"GSE124410","GPL17021"
"GSE124434","GPL21163"
"GSE124436","GPL6244"
"GSE12444","GPL570"
"GSE124444","GPL8321"
"GSE124445","GPL8321"
"GSE12445","GPL96"
"GSE124450","GPL18573"
"GSE124455","GPL16699"
"GSE124456","GPL16699"
"GSE124457","GPL16699"
"GSE124458","GPL16699"
"GSE124459","GPL16699"
"GSE124460","GPL16699"
"GSE124461","GPL16699"
"GSE124518","GPL20258"
"GSE124529","GPL21282"
"GSE124535","GPL20795"
"GSE124537","GPL6246"
"GSE124548","GPL20301"
