"GSE_ID","GPL_ID"
"GSE63144","GPL15433"
"GSE63146","GPL10558"
"GSE63160","GPL10558"
"GSE63161","GPL11154"
"GSE63165","GPL17692"
"GSE63183","GPL11154"
"GSE63189","GPL11154"
"GSE63192","GPL10558"
"GSE63194","GPL17021"
"GSE63197","GPL17077"
"GSE63198","GPL6887"
"GSE63201","GPL6884"
"GSE63205","GPL570"
"GSE6321","GPL571"
"GSE63210","GPL16699"
"GSE63215","GPL13938"
"GSE6322","GPL96"
"GSE63229","GPL10558"
"GSE63239","GPL10558"
"GSE63241","GPL6887"
"GSE63243","GPL17021"
"GSE63245","GPL6246"
"GSE63247","GPL13912"
"GSE63248","GPL10558"
"GSE63256","GPL17021"
"GSE63259","GPL16570"
"GSE63265","GPL16791"
"GSE63283","GPL11154"
"GSE63289","GPL4133"
"GSE63290","GPL6246"
"GSE63291","GPL1261"
"GSE63294","GPL15207"
"GSE63296","GPL17586"
"GSE63298","GPL16699"
"GSE63300","GPL13112"
"GSE63305","GPL17117"
"GSE63310","GPL13112"
"GSE63312","GPL13112"
"GSE63316","GPL13112"
"GSE63318","GPL10558"
"GSE63320","GPL6887"
"GSE63322","GPL14550"
"GSE63327","GPL570"
"GSE63329","GPL10558"
"GSE63334","GPL11180"
"GSE63335","GPL19420"
"GSE63348","GPL13112"
"GSE63356","GPL11154"
"GSE63365","GPL4134"
"GSE63368","GPL13824"
"GSE63376","GPL8321"
"GSE63377","GPL15084"
"GSE63379","GPL17586"
"GSE6338","GPL570"
"GSE63387","GPL570"
"GSE63390","GPL10558"
"GSE63392","GPL11154"
"GSE63397","GPL11154"
"GSE63401","GPL14797"
"GSE63410","GPL6887"
"GSE63415","GPL8321"
"GSE63418","GPL13112"
"GSE63420","GPL16791"
"GSE63423","GPL5175"
"GSE63424","GPL13112"
"GSE63426","GPL13112"
"GSE63430","GPL16043"
"GSE63432","GPL17543"
"GSE63438","GPL6096"
"GSE63457","GPL19143"
"GSE6346","GPL1310"
"GSE63475","GPL11154"
"GSE63480","GPL16686"
"GSE63483","GPL10558"
"GSE63485","GPL11154"
"GSE63487","GPL11154"
"GSE63489","GPL1355"
"GSE63493","GPL13112"
"GSE6351","GPL570"
"GSE63510","GPL13112"
"GSE63511","GPL10999"
"GSE63519","GPL14550"
"GSE63524","GPL4133"
"GSE63526","GPL13112"
"GSE63533","GPL10332"
"GSE63535","GPL4134"
"GSE63538","GPL10332"
"GSE63539","GPL9793"
"GSE63544","GPL14550"
"GSE63548","GPL10558"
"GSE63549","GPL1261"
"GSE63555","GPL16791"
"GSE63569","GPL11154"
"GSE6357","GPL570"
"GSE63576","GPL17021"
"GSE63587","GPL6096"
"GSE6359","GPL81"
"GSE63596","GPL17077"
"GSE63598","GPL16951"
"GSE63599","GPL16951"
