"GSE_ID","GPL_ID"
"GSE54977","GPL6480"
"GSE54980","GPL17400"
"GSE54981","GPL4133"
"GSE54982","GPL13112"
"GSE54986","GPL10558"
"GSE54988","GPL16570"
"GSE54989","GPL10558"
"GSE54991","GPL10558"
"GSE54992","GPL570"
"GSE55002","GPL1261"
"GSE55004","GPL6244"
"GSE55008","GPL11154"
"GSE55011","GPL16570"
"GSE55015","GPL4133"
"GSE55027","GPL6244"
"GSE55028","GPL1261"
"GSE55030","GPL11154"
"GSE55033","GPL6246"
"GSE55036","GPL571"
"GSE55048","GPL9115"
"GSE5505","GPL3921"
"GSE55054","GPL6246"
"GSE5506","GPL3921"
"GSE55061","GPL8321"
"GSE55068","GPL11180"
"GSE55071","GPL6246"
"GSE55072","GPL6246"
"GSE55073","GPL6246"
"GSE55074","GPL6246"
"GSE55080","GPL10333"
"GSE55090","GPL13112"
"GSE55091","GPL16686"
"GSE55094","GPL6246"
"GSE55098","GPL570"
"GSE5510","GPL1261"
"GSE55108","GPL13607"
"GSE55109","GPL10558"
"GSE55113","GPL17021"
"GSE55117","GPL1261"
"GSE55119","GPL6246"
"GSE55123","GPL10999"
"GSE55127","GPL4134"
"GSE55129","GPL1261"
"GSE55135","GPL7202"
"GSE55137","GPL6480"
"GSE55142","GPL1355"
"GSE55148","GPL6885"
"GSE55161","GPL6246"
"GSE55163","GPL13112"
"GSE55170","GPL6244"
"GSE55183","GPL6887"
"GSE55188","GPL13112"
"GSE5519","GPL96"
"GSE55193","GPL15433"
"GSE55195","GPL11154"
"GSE55200","GPL17692"
"GSE55201","GPL570"
"GSE55204","GPL96"
"GSE55205","GPL10558"
"GSE55206","GPL14550"
"GSE55215","GPL10999"
"GSE55228","GPL13112"
"GSE55235","GPL96"
"GSE55241","GPL10333"
"GSE55242","GPL6244"
"GSE55251","GPL6246"
"GSE55252","GPL6887"
"GSE55254","GPL13912"
"GSE55258","GPL13607"
"GSE55269","GPL570"
"GSE55275","GPL11154"
"GSE55291","GPL17021"
"GSE55294","GPL10558"
"GSE55295","GPL16570"
"GSE55298","GPL1261"
"GSE55301","GPL6244"
"GSE55311","GPL570"
"GSE55312","GPL7202"
"GSE55315","GPL6246"
"GSE55319","GPL6884"
"GSE55322","GPL6246"
"GSE55334","GPL6887"
"GSE55338","GPL9250"
"GSE55340","GPL6246"
"GSE55343","GPL11154"
"GSE55350","GPL13497"
"GSE55356","GPL1261"
"GSE55369","GPL14797"
"GSE55370","GPL11154"
"GSE55377","GPL16173"
"GSE55378","GPL15084"
"GSE5538","GPL339"
"GSE55394","GPL17021"
"GSE55401","GPL8321"
"GSE55405","GPL11154"
"GSE5543","GPL96"
"GSE55444","GPL11202"
"GSE55446","GPL10449"
"GSE55448","GPL6246"
"GSE55457","GPL96"
