GSE_ID,GPL_ID
GSE32660,GPL14677
GSE32664,GPL5175
GSE32665,GPL6102
GSE32675,GPL6246
GSE32676,GPL570
GSE32685,GPL570
GSE32689,GPL10999
GSE32693,GPL570
GSE32694,GPL6845
GSE32701,GPL570
GSE32707,GPL10558
GSE32710,GPL96
GSE32719,GPL570
GSE3280,GPL570
GSE32872,GPL13730
GSE32874,GPL10999
GSE32875,GPL5175
GSE32877,GPL1708
GSE32878,GPL14715
GSE32879,GPL6244
GSE32885,GPL13730
GSE32886,GPL10332
GSE32887,GPL570
GSE32890,GPL1355
GSE32893,GPL570
GSE32901,GPL6244
GSE32904,GPL1261
GSE32907,GPL6096
GSE32909,GPL6884
GSE32915,GPL4133
GSE32924,GPL570
GSE32929,GPL10333
GSE32936,GPL11202
GSE32939,GPL570
GSE32940,GPL14726
GSE32962,GPL570
GSE32967,GPL570
GSE32968,GPL6480
GSE3297,GPL96
GSE32981,GPL3307
GSE32984,GPL570
GSE32993,GPL6480
GSE33006,GPL570
GSE33009,GPL6096
GSE33010,GPL3535
GSE33012,GPL4133
GSE33020,GPL6244
GSE33026,GPL6480
GSE33031,GPL1261
GSE33038,GPL13502
GSE33044,GPL1261
GSE33055,GPL6480
GSE33060,GPL11002
GSE33061,GPL14757
GSE33066,GPL570
GSE33075,GPL570
GSE33088,GPL6096
GSE33091,GPL6246
GSE33092,GPL11154
GSE33095,GPL7264
GSE33103,GPL8300
GSE33106,GPL1261
GSE3311,GPL341
GSE33113,GPL570
GSE33118,GPL570
GSE33126,GPL6947
GSE33135,GPL570
GSE33138,GPL4134
GSE33141,GPL11002
GSE33143,GPL570
GSE33144,GPL6247
GSE33146,GPL570
GSE33154,GPL9115
GSE33157,GPL14661
GSE33158,GPL6246
GSE33168,GPL570
GSE33169,GPL570
GSE33182,GPL570
GSE33200,GPL11180
GSE33205,GPL5175
GSE33208,GPL7202
GSE33223,GPL570
GSE33253,GPL1261
GSE33280,GPL7202
GSE33287,GPL10558
GSE33293,GPL6480
GSE33294,GPL10999
GSE33301,GPL570
GSE33311,GPL1355
GSE33317,GPL7202
GSE33322,GPL6246
GSE33324,GPL9746
GSE33327,GPL8432
GSE3333,GPL2859
GSE33331,GPL570
GSE33337,GPL6947
GSE33343,GPL9250
GSE33348,GPL6246
GSE33358,GPL570
GSE33374,GPL570
