"GSE_ID","GPL_ID"
"GSE55458","GPL11154"
"GSE55459","GPL6244"
"GSE55472","GPL6104"
"GSE55480","GPL11002"
"GSE55484","GPL10558"
"GSE55485","GPL6885"
"GSE55488","GPL1261"
"GSE55492","GPL11154"
"GSE55495","GPL7202"
"GSE55497","GPL339"
"GSE55498","GPL6246"
"GSE55502","GPL15433"
"GSE55503","GPL10558"
"GSE55504","GPL13112"
"GSE55513","GPL16686"
"GSE55517","GPL4134"
"GSE55522","GPL7202"
"GSE55529","GPL570"
"GSE5553","GPL96"
"GSE55531","GPL6480"
"GSE55532","GPL6480"
"GSE55533","GPL10558"
"GSE55538","GPL10558"
"GSE55539","GPL570"
"GSE55543","GPL17077"
"GSE55544","GPL17077"
"GSE55545","GPL17077"
"GSE55546","GPL17077"
"GSE55547","GPL17077"
"GSE55548","GPL17077"
"GSE55549","GPL17077"
"GSE55551","GPL11180"
"GSE55552","GPL13112"
"GSE55559","GPL6246"
"GSE55563","GPL4133"
"GSE55564","GPL15143"
"GSE55565","GPL15143"
"GSE55578","GPL6887"
"GSE55584","GPL96"
"GSE55587","GPL6246"
"GSE55594","GPL17811"
"GSE55595","GPL18376"
"GSE55608","GPL96"
"GSE55609","GPL570"
"GSE55614","GPL6884"
"GSE55617","GPL11533"
"GSE55619","GPL10558"
"GSE55621","GPL17021"
"GSE5563","GPL570"
"GSE55633","GPL13112"
"GSE55643","GPL6480"
"GSE55646","GPL13912"
"GSE55649","GPL10558"
"GSE55650","GPL570"
"GSE55664","GPL10558"
"GSE55667","GPL570"
"GSE55668","GPL4133"
"GSE55671","GPL8321"
"GSE55675","GPL18387"
"GSE55682","GPL13112"
"GSE55687","GPL1261"
"GSE55692","GPL17556"
"GSE55695","GPL10558"
"GSE55696","GPL6480"
"GSE55710","GPL6246"
"GSE55711","GPL13112"
"GSE55713","GPL6246"
"GSE55723","GPL4133"
"GSE55725","GPL10558"
"GSE55727","GPL11154"
"GSE55735","GPL13112"
"GSE55736","GPL10558"
"GSE55737","GPL1261"
"GSE55738","GPL1261"
"GSE55744","GPL13112"
"GSE55747","GPL6885"
"GSE55754","GPL11002"
"GSE55760","GPL6887"
"GSE55767","GPL6887"
"GSE55772","GPL15491"
"GSE55776","GPL13112"
"GSE55796","GPL18406"
"GSE55800","GPL17021"
"GSE55801","GPL6246"
"GSE55802","GPL11002"
"GSE55803","GPL7294"
"GSE55805","GPL10558"
"GSE5581","GPL339"
"GSE55812","GPL7202"
"GSE55818","GPL16025"
"GSE5582","GPL1261"
"GSE55822","GPL10558"
"GSE55828","GPL15207"
"GSE5583","GPL81"
"GSE55831","GPL11002"
"GSE55833","GPL13607"
"GSE55843","GPL16699"
"GSE55844","GPL6244"
"GSE55851","GPL10332"
"GSE55855","GPL1261"
