GSE_ID,GPL_ID
GSE120642,GPL20301
GSE120660,GPL16791
GSE120667,GPL18480
GSE120675,GPL18573
GSE120688,GPL17021
GSE120689,GPL17021
GSE120691,GPL16791
GSE120702,GPL20301
GSE120708,GPL13112
GSE120711,GPL16570
GSE120713,GPL17077
GSE120723,GPL17021
GSE120737,GPL6887
GSE120739,GPL6887
GSE120741,GPL16791
GSE120749,GPL5642
GSE120762,GPL13112
GSE120766,GPL16791
GSE120767,GPL16791
GSE120772,GPL17077
GSE120774,GPL6244
GSE120783,GPL18573
GSE12079,GPL570
GSE120797,GPL8321
GSE120800,GPL16791
GSE120809,GPL25577
GSE120817,GPL20844
GSE120833,GPL13112
GSE120836,GPL20301
GSE120844,GPL20301
GSE120855,GPL17586
GSE12086,GPL570
GSE120876,GPL16570
GSE120877,GPL18635
GSE120879,GPL16570
GSE120888,GPL19057
GSE120892,GPL19057
GSE120896,GPL15950
GSE120898,GPL19057
GSE120910,GPL1261
GSE120911,GPL1261
GSE120913,GPL11154
GSE120936,GPL6246
GSE120937,GPL16570
GSE120951,GPL17021
GSE120954,GPL13112
GSE120958,GPL17021
GSE120960,GPL21103
GSE120978,GPL16985
GSE120979,GPL16985
GSE12098,GPL570
GSE120983,GPL13112
GSE120991,GPL10558
GSE121001,GPL19057
GSE121010,GPL17692
GSE12102,GPL570
GSE121029,GPL21273
GSE12103,GPL6848
GSE121033,GPL21273
GSE121035,GPL21273
GSE121037,GPL21273
GSE121065,GPL18573
GSE121066,GPL19057
GSE121069,GPL13112
GSE121070,GPL18573
GSE121073,GPL10558
GSE121077,GPL17400
GSE121078,GPL16570
GSE121086,GPL21493
GSE121088,GPL7202
GSE121112,GPL11154
GSE121124,GPL20775
GSE121137,GPL20301
GSE121154,GPL21290
GSE121159,GPL20844
GSE121175,GPL570
GSE121184,GPL13112
GSE121190,GPL11180
GSE121194,GPL19057
GSE12120,GPL6098
GSE121201,GPL20844
GSE121202,GPL20775
GSE121211,GPL17586
GSE121213,GPL17021
GSE121214,GPL17021
GSE121215,GPL17021
GSE121217,GPL570
GSE121220,GPL16686
GSE121224,GPL19057
GSE121233,GPL17586
GSE121237,GPL15207
GSE121238,GPL18573
GSE121240,GPL1261
GSE121248,GPL570
GSE121261,GPL15207
GSE121264,GPL20775
GSE121266,GPL570
GSE121278,GPL17021
GSE121284,GPL17021
GSE121306,GPL16570
