"GSE_ID","GPL_ID"
"GSE79521","GPL14661"
"GSE79525","GPL13112"
"GSE79535","GPL13112"
"GSE79536","GPL11202"
"GSE79543","GPL13112"
"GSE79548","GPL10558"
"GSE79558","GPL17021"
"GSE7956","GPL96"
"GSE79571","GPL570"
"GSE79572","GPL18460"
"GSE79577","GPL11154"
"GSE79580","GPL13112"
"GSE79586","GPL16791"
"GSE79590","GPL6885"
"GSE79596","GPL6885"
"GSE7960","GPL1708"
"GSE79602","GPL17021"
"GSE79605","GPL6480"
"GSE79608","GPL16791"
"GSE79613","GPL11154"
"GSE79616","GPL4134"
"GSE79617","GPL10333"
"GSE79618","GPL10333"
"GSE79623","GPL1261"
"GSE79625","GPL13667"
"GSE79627","GPL4133"
"GSE79629","GPL10333"
"GSE79632","GPL13112"
"GSE79633","GPL13112"
"GSE79635","GPL1261"
"GSE79637","GPL17077"
"GSE79638","GPL17021"
"GSE79642","GPL570"
"GSE79643","GPL11202"
"GSE79660","GPL570"
"GSE79661","GPL13112"
"GSE79662","GPL17586"
"GSE79666","GPL11154"
"GSE79672","GPL17021"
"GSE79680","GPL11154"
"GSE79683","GPL1261"
"GSE79684","GPL11154"
"GSE79685","GPL13112"
"GSE79688","GPL10999"
"GSE7969","GPL3992"
"GSE79691","GPL14951"
"GSE79693","GPL15207"
"GSE79698","GPL17021"
"GSE7970","GPL1355"
"GSE79704","GPL19983"
"GSE79705","GPL18734"
"GSE79711","GPL16570"
"GSE79717","GPL13912"
"GSE79723","GPL13112"
"GSE79728","GPL1261"
"GSE79730","GPL18469"
"GSE79731","GPL13712"
"GSE79732","GPL13712"
"GSE79737","GPL16570"
"GSE79741","GPL16686"
"GSE79742","GPL1261"
"GSE79744","GPL8321"
"GSE79749","GPL20084"
"GSE79756","GPL17021"
"GSE79758","GPL17021"
"GSE79761","GPL570"
"GSE79765","GPL15207"
"GSE79766","GPL16570"
"GSE79768","GPL570"
"GSE79774","GPL17021"
"GSE79779","GPL11154"
"GSE79782","GPL16791"
"GSE79791","GPL19057"
"GSE79793","GPL14951"
"GSE79796","GPL17021"
"GSE79804","GPL9115"
"GSE79806","GPL13912"
"GSE79818","GPL19057"
"GSE79824","GPL17021"
"GSE79833","GPL18573"
"GSE79842","GPL16791"
"GSE79847","GPL11202"
"GSE79848","GPL13112"
"GSE79852","GPL17400"
"GSE79858","GPL6246"
"GSE79861","GPL11154"
"GSE79862","GPL17400"
"GSE79863","GPL13112"
"GSE79868","GPL19197"
"GSE79876","GPL14550"
"GSE79877","GPL14550"
"GSE79883","GPL13112"
"GSE79887","GPL16686"
"GSE79894","GPL15084"
"GSE79899","GPL11154"
"GSE79901","GPL6885"
"GSE79902","GPL13112"
"GSE79906","GPL1355"
"GSE79907","GPL6887"
"GSE79912","GPL17586"
