GSE_ID,GPL_ID
GSE7132,GPL885
GSE71320,GPL570
GSE71322,GPL10333
GSE71325,GPL16791
GSE71326,GPL16791
GSE71329,GPL17077
GSE71330,GPL6246
GSE71334,GPL16791
GSE71340,GPL16791
GSE71351,GPL10558
GSE71358,GPL17586
GSE71361,GPL17586
GSE71362,GPL17021
GSE71365,GPL17021
GSE71367,GPL1261
GSE71373,GPL11180
GSE71375,GPL10558
GSE71379,GPL6885
GSE71380,GPL1261
GSE71381,GPL1261
GSE71385,GPL13112
GSE71387,GPL13112
GSE71390,GPL17021
GSE71391,GPL5175
GSE71396,GPL13112
GSE71401,GPL11154
GSE71405,GPL17021
GSE7141,GPL1261
GSE71415,GPL19099
GSE71419,GPL6246
GSE7142,GPL96
GSE71420,GPL10558
GSE71421,GPL11154
GSE71436,GPL6887
GSE71439,GPL1261
GSE71444,GPL10558
GSE71449,GPL19197
GSE71453,GPL13112
GSE71455,GPL10558
GSE71462,GPL13112
GSE71463,GPL17021
GSE71475,GPL1261
GSE71478,GPL1261
GSE7148,GPL96
GSE71493,GPL13112
GSE71498,GPL18734
GSE7150,GPL1261
GSE71508,GPL13112
GSE71511,GPL11154
GSE71513,GPL13112
GSE71518,GPL11533
GSE71519,GPL11154
GSE71520,GPL11154
GSE71524,GPL10558
GSE71526,GPL6480
GSE71529,GPL13112
GSE71531,GPL17021
GSE71534,GPL17021
GSE71541,GPL16791
GSE71542,GPL17996
GSE71547,GPL17996
GSE71554,GPL17021
GSE71557,GPL16791
GSE71566,GPL570
GSE71569,GPL11154
GSE71575,GPL10558
GSE71577,GPL11154
GSE7158,GPL570
GSE71580,GPL1261
GSE71586,GPL17021
GSE71588,GPL13112
GSE71591,GPL17021
GSE71594,GPL16791
GSE71595,GPL18573
GSE71599,GPL16570
GSE71601,GPL16570
GSE71605,GPL17077
GSE71606,GPL6244
GSE7161,GPL570
GSE71610,GPL6096
GSE71613,GPL11154
GSE71615,GPL571
GSE7162,GPL4865
GSE71623,GPL13730
GSE71625,GPL10558
GSE71629,GPL13112
GSE71631,GPL13912
GSE71632,GPL13912
GSE71633,GPL13912
GSE71634,GPL10558
GSE71635,GPL13112
GSE71636,GPL13112
GSE71637,GPL17400
GSE71642,GPL6246
GSE71645,GPL11154
GSE71647,GPL7202
GSE71648,GPL11533
GSE71665,GPL10558
GSE71668,GPL6244
GSE71670,GPL6244
