"GSE_ID","GPL_ID"
"GSE87647","GPL17021"
"GSE87666","GPL17077"
"GSE87668","GPL11154"
"GSE87669","GPL6244"
"GSE87670","GPL19057"
"GSE87673","GPL6885"
"GSE87675","GPL6246"
"GSE87676","GPL6246"
"GSE87677","GPL6246"
"GSE87678","GPL6246"
"GSE87681","GPL19057"
"GSE87683","GPL21810"
"GSE87684","GPL15207"
"GSE87687","GPL6887"
"GSE87692","GPL11154"
"GSE87693","GPL20844"
"GSE87694","GPL13112"
"GSE87700","GPL6887"
"GSE87703","GPL6887"
"GSE87705","GPL570"
"GSE87707","GPL6096"
"GSE8771","GPL1261"
"GSE87710","GPL16791"
"GSE87729","GPL10333"
"GSE87732","GPL6246"
"GSE87733","GPL81"
"GSE87744","GPL14844"
"GSE87748","GPL16791"
"GSE87750","GPL16791"
"GSE87753","GPL21185"
"GSE87754","GPL21185"
"GSE87757","GPL16791"
"GSE87758","GPL17021"
"GSE87762","GPL14797"
"GSE87763","GPL16570"
"GSE87773","GPL10558"
"GSE87785","GPL18573"
"GSE87787","GPL15207"
"GSE87793","GPL6887"
"GSE87796","GPL17586"
"GSE87799","GPL17021"
"GSE87805","GPL17543"
"GSE87807","GPL16570"
"GSE87808","GPL17021"
"GSE87809","GPL11154"
"GSE87821","GPL19057"
"GSE87823","GPL96"
"GSE87824","GPL13112"
"GSE87836","GPL13112"
"GSE87837","GPL21103"
"GSE87842","GPL1261"
"GSE87845","GPL4134"
"GSE87848","GPL19057"
"GSE87850","GPL17586"
"GSE87853","GPL1261"
"GSE87854","GPL1261"
"GSE87855","GPL18694"
"GSE87862","GPL21103"
"GSE87865","GPL570"
"GSE87870","GPL13112"
"GSE87872","GPL13112"
"GSE87873","GPL15207"
"GSE87877","GPL11180"
"GSE87879","GPL17586"
"GSE8788","GPL1261"
"GSE87882","GPL6246"
"GSE87886","GPL17586"
"GSE87890","GPL17021"
"GSE87891","GPL10999"
"GSE87898","GPL20775"
"GSE87899","GPL17021"
"GSE8818","GPL1261"
"GSE8828","GPL1261"
"GSE8832","GPL570"
"GSE8834","GPL1708"
"GSE8835","GPL96"
"GSE8845","GPL1708"
"GSE8852","GPL4883"
"GSE8853","GPL570"
"GSE8866","GPL570"
"GSE8867","GPL5770"
"GSE8868","GPL1261"
"GSE8870","GPL4234"
"GSE88700","GPL13112"
"GSE88706","GPL17021"
"GSE88709","GPL13112"
"GSE8871","GPL887"
"GSE88710","GPL16791"
"GSE88715","GPL14550"
"GSE8872","GPL8300"
"GSE88723","GPL6096"
"GSE88732","GPL21103"
"GSE88735","GPL11154"
"GSE88741","GPL16791"
"GSE88743","GPL16570"
"GSE88744","GPL10558"
"GSE88750","GPL11154"
"GSE88752","GPL11154"
"GSE88757","GPL11154"
"GSE88760","GPL19057"
