"GSE_ID","GPL_ID"
"GSE92996","GPL18573"
"GSE92999","GPL17021"
"GSE93006","GPL17021"
"GSE93007","GPL17021"
"GSE93012","GPL5175"
"GSE93027","GPL19057"
"GSE93031","GPL18480"
"GSE93043","GPL21103"
"GSE93050","GPL570"
"GSE93054","GPL16686"
"GSE93057","GPL16791"
"GSE93061","GPL17021"
"GSE93069","GPL20301"
"GSE93070","GPL18573"
"GSE93072","GPL18573"
"GSE93074","GPL10558"
"GSE93075","GPL10558"
"GSE93085","GPL13112"
"GSE93099","GPL10558"
"GSE9310","GPL5964"
"GSE93105","GPL21163"
"GSE93110","GPL17692"
"GSE93112","GPL16686"
"GSE93115","GPL8321"
"GSE9312","GPL1261"
"GSE93124","GPL11154"
"GSE93126","GPL16791"
"GSE93131","GPL13112"
"GSE93132","GPL17021"
"GSE93135","GPL13497"
"GSE93138","GPL6244"
"GSE93146","GPL6885"
"GSE93154","GPL16331"
"GSE93156","GPL11154"
"GSE93159","GPL13112"
"GSE93162","GPL17021"
"GSE93167","GPL17021"
"GSE93170","GPL14550"
"GSE93179","GPL17021"
"GSE93180","GPL17021"
"GSE93193","GPL14550"
"GSE93194","GPL21282"
"GSE93199","GPL8321"
"GSE93202","GPL13112"
"GSE93209","GPL16570"
"GSE93213","GPL6244"
"GSE93217","GPL16686"
"GSE93226","GPL16791"
"GSE93228","GPL13497"
"GSE93236","GPL10999"
"GSE93237","GPL10999"
"GSE93250","GPL17586"
"GSE93253","GPL10558"
"GSE93254","GPL10558"
"GSE93255","GPL10558"
"GSE93256","GPL16791"
"GSE93263","GPL11154"
"GSE93267","GPL17021"
"GSE93279","GPL21103"
"GSE9328","GPL4234"
"GSE93291","GPL570"
"GSE93292","GPL16791"
"GSE93293","GPL13112"
"GSE93295","GPL2995"
"GSE93302","GPL17021"
"GSE93306","GPL13112"
"GSE93309","GPL19057"
"GSE93314","GPL17021"
"GSE93315","GPL16791"
"GSE93319","GPL18635"
"GSE93320","GPL18635"
"GSE93321","GPL16791"
"GSE93325","GPL17021"
"GSE93326","GPL11154"
"GSE93329","GPL17586"
"GSE93331","GPL19057"
"GSE93332","GPL570"
"GSE93334","GPL570"
"GSE93335","GPL13667"
"GSE93336","GPL13667"
"GSE93337","GPL13667"
"GSE93339","GPL21103"
"GSE93351","GPL570"
"GSE93357","GPL13112"
"GSE93359","GPL17021"
"GSE93363","GPL17586"
"GSE93365","GPL20301"
"GSE93375","GPL15207"
"GSE93376","GPL1261"
"GSE93379","GPL13112"
"GSE93381","GPL17021"
"GSE93386","GPL11154"
"GSE93387","GPL16686"
"GSE9339","GPL570"
"GSE93394","GPL21103"
"GSE93395","GPL11154"
"GSE93400","GPL570"
"GSE93402","GPL19271"
"GSE93403","GPL19271"
"GSE93406","GPL19271"
