"GSE_ID","GPL_ID"
"GSE70556","GPL6480"
"GSE70557","GPL6887"
"GSE70561","GPL13607"
"GSE70562","GPL8321"
"GSE70563","GPL6246"
"GSE70576","GPL16686"
"GSE70578","GPL11002"
"GSE70583","GPL16985"
"GSE70587","GPL1355"
"GSE70588","GPL13112"
"GSE70593","GPL20668"
"GSE70602","GPL11154"
"GSE70604","GPL2986"
"GSE7061","GPL4555"
"GSE70611","GPL19100"
"GSE70613","GPL19100"
"GSE70614","GPL19100"
"GSE70615","GPL18190"
"GSE70616","GPL18190"
"GSE70626","GPL8321"
"GSE70627","GPL13607"
"GSE70628","GPL6887"
"GSE70629","GPL19197"
"GSE70637","GPL17077"
"GSE70649","GPL19127"
"GSE70651","GPL570"
"GSE70652","GPL19109"
"GSE70657","GPL13112"
"GSE70658","GPL1261"
"GSE70659","GPL6885"
"GSE70662","GPL7294"
"GSE70665","GPL11154"
"GSE70667","GPL17021"
"GSE70678","GPL570"
"GSE70680","GPL8759"
"GSE70681","GPL6246"
"GSE70683","GPL6244"
"GSE70684","GPL16570"
"GSE70685","GPL11154"
"GSE70690","GPL570"
"GSE70696","GPL18694"
"GSE70700","GPL6246"
"GSE70704","GPL6887"
"GSE70705","GPL6885"
"GSE70711","GPL17021"
"GSE70714","GPL6885"
"GSE70719","GPL15207"
"GSE70723","GPL11002"
"GSE70728","GPL17021"
"GSE70731","GPL17021"
"GSE70738","GPL13112"
"GSE70745","GPL15207"
"GSE7075","GPL885"
"GSE70761","GPL6480"
"GSE70766","GPL13112"
"GSE70779","GPL16686"
"GSE70781","GPL10332"
"GSE70786","GPL7264"
"GSE70788","GPL17021"
"GSE70789","GPL6887"
"GSE70793","GPL13112"
"GSE70810","GPL11154"
"GSE70814","GPL13112"
"GSE70815","GPL13112"
"GSE70819","GPL17021"
"GSE70821","GPL6480"
"GSE70822","GPL17586"
"GSE70826","GPL570"
"GSE70830","GPL11154"
"GSE70833","GPL16791"
"GSE70841","GPL6246"
"GSE70845","GPL15207"
"GSE70846","GPL10333"
"GSE70849","GPL13112"
"GSE70852","GPL16368"
"GSE70853","GPL570"
"GSE70860","GPL19052"
"GSE70864","GPL14550"
"GSE70866","GPL14550"
"GSE7087","GPL890"
"GSE70874","GPL16791"
"GSE70878","GPL1261"
"GSE70883","GPL13112"
"GSE70891","GPL17021"
"GSE70895","GPL13112"
"GSE70896","GPL13112"
"GSE70898","GPL10558"
"GSE70899","GPL16570"
"GSE70900","GPL10558"
"GSE70909","GPL16791"
"GSE70910","GPL570"
"GSE70914","GPL14550"
"GSE70915","GPL570"
"GSE70918","GPL19271"
"GSE70921","GPL16570"
"GSE70923","GPL16686"
"GSE70925","GPL1261"
"GSE70930","GPL16417"
"GSE70931","GPL6885"
"GSE70937","GPL6480"
