"GSE_ID","GPL_ID"
"GSE93408","GPL17077"
"GSE93412","GPL17021"
"GSE93416","GPL19057"
"GSE93425","GPL571"
"GSE93426","GPL6246"
"GSE9348","GPL570"
"GSE9349","GPL201"
"GSE9350","GPL570"
"GSE93514","GPL17021"
"GSE93515","GPL6885"
"GSE93520","GPL6480"
"GSE93528","GPL11154"
"GSE93529","GPL570"
"GSE9353","GPL1261"
"GSE93534","GPL22909"
"GSE93537","GPL19057"
"GSE93542","GPL17930"
"GSE93551","GPL10558"
"GSE93554","GPL18480"
"GSE93557","GPL13607"
"GSE93561","GPL1261"
"GSE93564","GPL13912"
"GSE93566","GPL19057"
"GSE93568","GPL13252"
"GSE93579","GPL17586"
"GSE93581","GPL21103"
"GSE93585","GPL13112"
"GSE93586","GPL570"
"GSE93592","GPL6246"
"GSE93594","GPL20301"
"GSE93595","GPL570"
"GSE93596","GPL4134"
"GSE93597","GPL16570"
"GSE93603","GPL10558"
"GSE93604","GPL13112"
"GSE93605","GPL16512"
"GSE93612","GPL16570"
"GSE93620","GPL18573"
"GSE93621","GPL1261"
"GSE93627","GPL18573"
"GSE93629","GPL11154"
"GSE93631","GPL6887"
"GSE93637","GPL1261"
"GSE93638","GPL11180"
"GSE93642","GPL11533"
"GSE93643","GPL17400"
"GSE93645","GPL6101"
"GSE93649","GPL20775"
"GSE93650","GPL16791"
"GSE93655","GPL21103"
"GSE93656","GPL11154"
"GSE93657","GPL16791"
"GSE93659","GPL6244"
"GSE93660","GPL10558"
"GSE93661","GPL10332"
"GSE93666","GPL17586"
"GSE93670","GPL17021"
"GSE93675","GPL18573"
"GSE93677","GPL570"
"GSE93678","GPL17021"
"GSE93679","GPL13369"
"GSE93680","GPL16043"
"GSE93681","GPL18573"
"GSE93682","GPL17021"
"GSE93689","GPL16570"
"GSE93691","GPL6887"
"GSE93694","GPL6244"
"GSE93695","GPL17117"
"GSE93696","GPL570"
"GSE93705","GPL16791"
"GSE93706","GPL16791"
"GSE93717","GPL11154"
"GSE93720","GPL570"
"GSE93725","GPL6246"
"GSE93729","GPL21103"
"GSE93731","GPL570"
"GSE93732","GPL8321"
"GSE93742","GPL22936"
"GSE93745","GPL17586"
"GSE93748","GPL16791"
"GSE9375","GPL81"
"GSE93753","GPL19057"
"GSE93756","GPL21282"
"GSE93768","GPL21185"
"GSE93769","GPL21185"
"GSE9377","GPL887"
"GSE93770","GPL21185"
"GSE93774","GPL13112"
"GSE93783","GPL16791"
"GSE93784","GPL20775"
"GSE93793","GPL17077"
"GSE93796","GPL13112"
"GSE93798","GPL22945"
"GSE93799","GPL570"
"GSE93804","GPL13112"
"GSE93805","GPL13112"
"GSE93813","GPL18573"
"GSE93819","GPL1261"
"GSE93824","GPL17021"
"GSE93829","GPL17077"
