"GSE_ID","GPL_ID"
"GSE26846","GPL5175"
"GSE26850","GPL6246"
"GSE26857","GPL4133"
"GSE26865","GPL570"
"GSE26881","GPL6244"
"GSE26884","GPL570"
"GSE26886","GPL570"
"GSE26887","GPL6244"
"GSE26888","GPL571"
"GSE26890","GPL570"
"GSE26903","GPL91"
"GSE26910","GPL570"
"GSE26912","GPL1261"
"GSE26920","GPL570"
"GSE26930","GPL7042"
"GSE26934","GPL6480"
"GSE26937","GPL4135"
"GSE26944","GPL6244"
"GSE26953","GPL6947"
"GSE26969","GPL570"
"GSE26980","GPL5175"
"GSE26986","GPL1261"
"GSE26987","GPL6887"
"GSE2699","GPL96"
"GSE26993","GPL4133"
"GSE27002","GPL5175"
"GSE27008","GPL570"
"GSE27010","GPL1261"
"GSE27011","GPL6244"
"GSE27014","GPL6246"
"GSE27015","GPL2882"
"GSE27019","GPL1261"
"GSE27020","GPL96"
"GSE27034","GPL570"
"GSE27035","GPL4134"
"GSE27036","GPL6244"
"GSE27045","GPL7546"
"GSE27060","GPL11002"
"GSE27071","GPL570"
"GSE27073","GPL6104"
"GSE27083","GPL1261"
"GSE27091","GPL6244"
"GSE27092","GPL1261"
"GSE27094","GPL570"
"GSE27096","GPL570"
"GSE27124","GPL10558"
"GSE27125","GPL13135"
"GSE27128","GPL570"
"GSE27129","GPL1261"
"GSE27136","GPL6244"
"GSE27167","GPL570"
"GSE27168","GPL570"
"GSE27169","GPL570"
"GSE27170","GPL570"
"GSE27171","GPL6887"
"GSE27173","GPL4133"
"GSE27182","GPL570"
"GSE27188","GPL570"
"GSE27189","GPL570"
"GSE2719","GPL96"
"GSE27190","GPL570"
"GSE27191","GPL570"
"GSE27192","GPL570"
"GSE27196","GPL570"
"GSE27198","GPL570"
"GSE27200","GPL570"
"GSE27205","GPL5175"
"GSE27212","GPL1355"
"GSE27213","GPL7202"
"GSE27218","GPL9250"
"GSE2723","GPL571"
"GSE27231","GPL6947"
"GSE2724","GPL96"
"GSE27241","GPL1261"
"GSE27259","GPL6845"
"GSE2726","GPL890"
"GSE27260","GPL6884"
"GSE2727","GPL96"
"GSE27270","GPL6102"
"GSE27271","GPL4134"
"GSE27279","GPL5175"
"GSE27283","GPL6480"
"GSE27285","GPL6104"
"GSE27287","GPL13171"
"GSE27291","GPL570"
"GSE27294","GPL4134"
"GSE273","GPL81"
"GSE27304","GPL6884"
"GSE27305","GPL1261"
"GSE27315","GPL9115"
"GSE27318","GPL570"
"GSE27322","GPL1261"
"GSE27334","GPL13179"
"GSE27335","GPL4133"
"GSE27363","GPL6885"
"GSE2737","GPL91"
"GSE27372","GPL570"
"GSE27379","GPL1261"
"GSE27382","GPL9746"
"GSE27383","GPL570"
