GSE_ID,GPL_ID
GSE78774,GPL20775
GSE78779,GPL17021
GSE78781,GPL13112
GSE7879,GPL570
GSE78797,GPL1261
GSE78809,GPL17021
GSE78813,GPL14550
GSE78816,GPL17021
GSE78817,GPL4134
GSE78818,GPL10558
GSE78831,GPL6887
GSE78833,GPL10558
GSE78842,GPL7202
GSE78843,GPL7202
GSE78848,GPL6887
GSE78850,GPL17077
GSE78851,GPL6244
GSE78853,GPL11154
GSE78857,GPL6246
GSE78858,GPL10558
GSE78867,GPL17077
GSE78868,GPL10558
GSE78877,GPL16570
GSE78891,GPL15207
GSE78895,GPL9523
GSE78896,GPL6244
GSE7890,GPL570
GSE78902,GPL13112
GSE78905,GPL18480
GSE7891,GPL1355
GSE78917,GPL17021
GSE78922,GPL16791
GSE78925,GPL16791
GSE78927,GPL6480
GSE78928,GPL11154
GSE7893,GPL96
GSE78933,GPL17586
GSE78935,GPL10558
GSE78936,GPL11154
GSE78938,GPL17021
GSE7894,GPL96
GSE78941,GPL6947
GSE78942,GPL6947
GSE78943,GPL17586
GSE78947,GPL17692
GSE78948,GPL17021
GSE7895,GPL96
GSE78964,GPL17021
GSE78965,GPL11002
GSE78979,GPL6885
GSE78980,GPL6885
GSE78982,GPL570
GSE78984,GPL16791
GSE78996,GPL19057
GSE79002,GPL1261
GSE79003,GPL1261
GSE79013,GPL19057
GSE79014,GPL13112
GSE79018,GPL17021
GSE79020,GPL17021
GSE79027,GPL11154
GSE79029,GPL11154
GSE79031,GPL1261
GSE79038,GPL16686
GSE79039,GPL17021
GSE7904,GPL570
GSE79040,GPL17543
GSE79041,GPL11532
GSE79051,GPL17303
GSE79053,GPL10558
GSE79057,GPL570
GSE79060,GPL6246
GSE79065,GPL10558
GSE79067,GPL17400
GSE79068,GPL19057
GSE79073,GPL6246
GSE79074,GPL570
GSE79077,GPL17077
GSE79079,GPL6246
GSE79083,GPL11202
GSE79084,GPL13912
GSE79086,GPL17021
GSE79087,GPL13112
GSE79088,GPL17400
GSE79089,GPL10558
GSE79091,GPL6246
GSE79101,GPL14550
GSE79102,GPL11154
GSE79105,GPL17021
GSE79108,GPL13112
GSE79109,GPL11202
GSE79110,GPL570
GSE79111,GPL16791
GSE79112,GPL16791
GSE79114,GPL14797
GSE79115,GPL17021
GSE79118,GPL10332
GSE79120,GPL15520
GSE79124,GPL15103
GSE79127,GPL571
