GSE_ID,GPL_ID
GSE97904,GPL16791
GSE97911,GPL17021
GSE97914,GPL13112
GSE97919,GPL21290
GSE97930,GPL15520
GSE97942,GPL15520
GSE97943,GPL570
GSE97949,GPL11154
GSE97966,GPL18694
GSE9797,GPL1355
GSE97976,GPL17021
GSE97990,GPL18573
GSE97993,GPL17021
GSE97996,GPL21103
GSE97997,GPL6480
GSE97999,GPL17021
GSE98003,GPL13112
GSE98007,GPL16791
GSE98009,GPL11154
GSE98010,GPL11154
GSE98019,GPL6887
GSE98021,GPL4133
GSE98023,GPL23342
GSE98024,GPL6246
GSE98027,GPL17021
GSE98028,GPL10558
GSE98030,GPL11154
GSE98034,GPL21626
GSE98041,GPL17021
GSE9805,GPL4736
GSE98050,GPL18573
GSE98051,GPL11533
GSE98059,GPL16570
GSE98060,GPL18573
GSE98062,GPL6244
GSE98065,GPL15207
GSE98066,GPL16570
GSE9807,GPL570
GSE98080,GPL19057
GSE98081,GPL6244
GSE98082,GPL19057
GSE98086,GPL17021
GSE98088,GPL11154
GSE98091,GPL11154
GSE98098,GPL6885
GSE98099,GPL6885
GSE98100,GPL6885
GSE98104,GPL16791
GSE98111,GPL18573
GSE98133,GPL13112
GSE98139,GPL16791
GSE98152,GPL23368
GSE98153,GPL7202
GSE98154,GPL17586
GSE98157,GPL13112
GSE98159,GPL10558
GSE98168,GPL17021
GSE98183,GPL16791
GSE9819,GPL570
GSE98197,GPL19057
GSE98201,GPL20301
GSE98206,GPL20301
GSE98208,GPL18573
GSE98216,GPL16686
GSE98222,GPL17791
GSE98225,GPL21047
GSE98226,GPL21163
GSE98237,GPL570
GSE98238,GPL570
GSE98239,GPL570
GSE98240,GPL15207
GSE98241,GPL16686
GSE98257,GPL19057
GSE98258,GPL13112
GSE98262,GPL13112
GSE98266,GPL16417
GSE9827,GPL96
GSE98273,GPL17303
GSE98275,GPL16686
GSE98277,GPL19264
GSE98278,GPL10558
GSE98279,GPL16686
GSE98287,GPL17021
GSE98289,GPL16791
GSE98295,GPL19057
GSE98297,GPL13112
GSE98298,GPL6887
GSE98299,GPL9185
GSE98311,GPL1261
GSE98315,GPL16570
GSE98318,GPL16570
GSE98321,GPL17400
GSE98336,GPL16570
GSE98337,GPL15207
GSE9834,GPL570
GSE98342,GPL16570
GSE98347,GPL13112
GSE9835,GPL570
GSE98353,GPL10333
GSE98360,GPL17021
