"GSE_ID","GPL_ID"
"GSE74526","GPL6246"
"GSE74528","GPL13112"
"GSE74530","GPL570"
"GSE74534","GPL13112"
"GSE74537","GPL13112"
"GSE74538","GPL1261"
"GSE74542","GPL7202"
"GSE74546","GPL6247"
"GSE74547","GPL13112"
"GSE74549","GPL13112"
"GSE74560","GPL11532"
"GSE74570","GPL13112"
"GSE74576","GPL1261"
"GSE74578","GPL10558"
"GSE74583","GPL13112"
"GSE74596","GPL17021"
"GSE74598","GPL6246"
"GSE74600","GPL13112"
"GSE74602","GPL6104"
"GSE74605","GPL6885"
"GSE74608","GPL570"
"GSE74610","GPL13497"
"GSE74611","GPL6244"
"GSE74615","GPL10333"
"GSE7462","GPL570"
"GSE74620","GPL16791"
"GSE74622","GPL16686"
"GSE74623","GPL21092"
"GSE74624","GPL7202"
"GSE74626","GPL570"
"GSE74631","GPL8300"
"GSE74653","GPL1261"
"GSE74656","GPL16043"
"GSE74658","GPL10999"
"GSE74659","GPL339"
"GSE74660","GPL11002"
"GSE74666","GPL17077"
"GSE74669","GPL10558"
"GSE74676","GPL1355"
"GSE74677","GPL1261"
"GSE74679","GPL17021"
"GSE74681","GPL17586"
"GSE74682","GPL17021"
"GSE74683","GPL16173"
"GSE74694","GPL6246"
"GSE74695","GPL11202"
"GSE74696","GPL19441"
"GSE74697","GPL16791"
"GSE74706","GPL13497"
"GSE74708","GPL13497"
"GSE74710","GPL17077"
"GSE74711","GPL4133"
"GSE74712","GPL6246"
"GSE7472","GPL2877"
"GSE74720","GPL13112"
"GSE74726","GPL17116"
"GSE74729","GPL15433"
"GSE74732","GPL6885"
"GSE74735","GPL20775"
"GSE74737","GPL11154"
"GSE74752","GPL4133"
"GSE74760","GPL17303"
"GSE74764","GPL16699"
"GSE74780","GPL6246"
"GSE74782","GPL10558"
"GSE74792","GPL16791"
"GSE74798","GPL11154"
"GSE74804","GPL17021"
"GSE74822","GPL17021"
"GSE74847","GPL17791"
"GSE74849","GPL6246"
"GSE74852","GPL13252"
"GSE74854","GPL6246"
"GSE74862","GPL570"
"GSE74866","GPL11154"
"GSE74873","GPL6885"
"GSE74874","GPL570"
"GSE74876","GPL19775"
"GSE74881","GPL16791"
"GSE74886","GPL11154"
"GSE74888","GPL6885"
"GSE74889","GPL13112"
"GSE74898","GPL6247"
"GSE74899","GPL20775"
"GSE74900","GPL13112"
"GSE74903","GPL1355"
"GSE74904","GPL6246"
"GSE74905","GPL6246"
"GSE74920","GPL13112"
"GSE74924","GPL11154"
"GSE74945","GPL16699"
"GSE74947","GPL6480"
"GSE74957","GPL17021"
"GSE74958","GPL16791"
"GSE74961","GPL13112"
"GSE74968","GPL13667"
"GSE7497","GPL96"
"GSE74970","GPL16686"
"GSE74973","GPL13112"
"GSE74974","GPL10999"
