GSE_ID,GPL_ID
GSE53633,GPL570
GSE53635,GPL11154
GSE53658,GPL10558
GSE53659,GPL1261
GSE53663,GPL6480
GSE53667,GPL11154
GSE53672,GPL570
GSE53680,GPL6246
GSE53681,GPL6885
GSE53683,GPL13112
GSE53684,GPL8321
GSE53686,GPL1261
GSE53691,GPL6244
GSE53695,GPL10999
GSE53696,GPL15520
GSE53697,GPL16791
GSE53716,GPL570
GSE53717,GPL18121
GSE53724,GPL13912
GSE53726,GPL13912
GSE53733,GPL570
GSE53734,GPL570
GSE53753,GPL17791
GSE53754,GPL17791
GSE53756,GPL14550
GSE53764,GPL6543
GSE53769,GPL16686
GSE53777,GPL570
GSE53778,GPL10558
GSE53782,GPL13112
GSE53784,GPL6246
GSE53789,GPL13112
GSE53793,GPL11002
GSE53794,GPL13112
GSE53795,GPL570
GSE53796,GPL6246
GSE53804,GPL13912
GSE53810,GPL6885
GSE53819,GPL6480
GSE53820,GPL570
GSE53822,GPL10558
GSE53827,GPL16570
GSE53832,GPL16570
GSE53845,GPL6480
GSE53847,GPL10558
GSE53851,GPL6246
GSE53863,GPL18140
GSE53875,GPL17543
GSE53877,GPL11180
GSE53892,GPL571
GSE53893,GPL6480
GSE53894,GPL6246
GSE53909,GPL570
GSE53910,GPL4134
GSE53914,GPL6244
GSE53915,GPL16417
GSE53916,GPL1261
GSE53923,GPL6246
GSE53928,GPL13112
GSE53929,GPL6244
GSE53942,GPL13112
GSE53946,GPL1261
GSE53949,GPL9115
GSE53953,GPL13694
GSE53961,GPL6883
GSE53965,GPL6244
GSE53981,GPL11533
GSE53982,GPL6246
GSE53983,GPL11154
GSE53985,GPL570
GSE53993,GPL11154
GSE53994,GPL10558
GSE53996,GPL10333
GSE54001,GPL6947
GSE54005,GPL14797
GSE54016,GPL13112
GSE54019,GPL7202
GSE54020,GPL6096
GSE54033,GPL4133
GSE54035,GPL4135
GSE54043,GPL570
GSE54048,GPL7202
GSE54050,GPL11202
GSE54058,GPL11532
GSE5406,GPL96
GSE54066,GPL11154
GSE54071,GPL4134
GSE54073,GPL1261
GSE54074,GPL11154
GSE54083,GPL4133
GSE54085,GPL6247
GSE54086,GPL6885
GSE54087,GPL10558
GSE54091,GPL17811
GSE54095,GPL6244
GSE54098,GPL13112
GSE54104,GPL10558
GSE54107,GPL13112
GSE54108,GPL10332
GSE54112,GPL11154
