GSE_ID,GPL_ID
GSE106107,GPL19057
GSE106116,GPL16791
GSE106120,GPL21103
GSE106148,GPL16791
GSE106151,GPL570
GSE106155,GPL1261
GSE106158,GPL18694
GSE106159,GPL11154
GSE10616,GPL5760
GSE106169,GPL16791
GSE106170,GPL11154
GSE106174,GPL17021
GSE106177,GPL18573
GSE106178,GPL19057
GSE106180,GPL19057
GSE106188,GPL13112
GSE106195,GPL1261
GSE106196,GPL19057
GSE1062,GPL32
GSE106206,GPL4133
GSE106208,GPL17021
GSE10621,GPL1708
GSE106210,GPL21103
GSE106222,GPL13497
GSE10623,GPL2877
GSE106233,GPL6885
GSE106239,GPL17692
GSE106246,GPL21103
GSE10626,GPL6526
GSE106261,GPL18573
GSE106264,GPL17021
GSE106272,GPL11154
GSE106273,GPL17021
GSE106274,GPL23644
GSE106275,GPL13112
GSE106279,GPL17586
GSE106281,GPL17021
GSE106288,GPL16791
GSE106289,GPL10999
GSE10629,GPL1352
GSE106290,GPL20301
GSE106294,GPL17021
GSE106295,GPL17021
GSE106305,GPL11154
GSE106311,GPL11154
GSE106321,GPL10558
GSE106325,GPL570
GSE106330,GPL17021
GSE106332,GPL17021
GSE106336,GPL18573
GSE106338,GPL16791
GSE106339,GPL13112
GSE106344,GPL18573
GSE106349,GPL17021
GSE106350,GPL6887
GSE106363,GPL15207
GSE106364,GPL21103
GSE106365,GPL21103
GSE106368,GPL18573
GSE106369,GPL21103
GSE106377,GPL20084
GSE106378,GPL11154
GSE106385,GPL15103
GSE106390,GPL19057
GSE106396,GPL19057
GSE106399,GPL6246
GSE106403,GPL10558
GSE106413,GPL21103
GSE106420,GPL11154
GSE106423,GPL19057
GSE106427,GPL17021
GSE106435,GPL16570
GSE106436,GPL17021
GSE106447,GPL19057
GSE106451,GPL4134
GSE106467,GPL19057
GSE106471,GPL17021
GSE106475,GPL11532
GSE106476,GPL18573
GSE106487,GPL20301
GSE106495,GPL20301
GSE10650,GPL570
GSE106502,GPL11154
GSE106503,GPL16791
GSE106515,GPL1355
GSE106521,GPL13112
GSE106532,GPL570
GSE106534,GPL16791
GSE106542,GPL16791
GSE106545,GPL11154
GSE106546,GPL17021
GSE106549,GPL570
GSE106550,GPL13112
GSE106552,GPL18573
GSE106571,GPL6244
GSE106576,GPL16699
GSE106577,GPL16791
GSE106581,GPL1261
GSE106582,GPL10558
GSE10659,GPL1261
