GSE_ID,GPL_ID
GSE69735,GPL16791
GSE69737,GPL11154
GSE69740,GPL13112
GSE69741,GPL11202
GSE69742,GPL10558
GSE69744,GPL6887
GSE69748,GPL17586
GSE69751,GPL13112
GSE69764,GPL570
GSE69765,GPL20084
GSE69767,GPL10558
GSE69768,GPL13497
GSE69770,GPL11154
GSE69771,GPL13112
GSE69786,GPL17021
GSE69787,GPL17303
GSE69791,GPL6096
GSE69801,GPL16570
GSE69804,GPL13912
GSE69814,GPL6244
GSE69818,GPL13667
GSE69819,GPL10669
GSE69827,GPL17303
GSE69834,GPL16570
GSE69842,GPL11154
GSE69855,GPL17021
GSE69858,GPL17021
GSE6986,GPL4234
GSE69860,GPL16570
GSE69863,GPL1261
GSE69866,GPL14844
GSE69869,GPL17021
GSE69876,GPL11154
GSE69879,GPL6887
GSE69884,GPL10558
GSE69888,GPL19615
GSE69889,GPL17021
GSE69893,GPL10558
GSE69897,GPL11202
GSE69899,GPL6887
GSE69900,GPL13112
GSE69903,GPL6885
GSE69908,GPL11202
GSE69911,GPL6244
GSE69913,GPL13112
GSE69915,GPL96
GSE69916,GPL10558
GSE69932,GPL16791
GSE69933,GPL10558
GSE69937,GPL13112
GSE69940,GPL17021
GSE69941,GPL11202
GSE69952,GPL17021
GSE69968,GPL19057
GSE69969,GPL13112
GSE69975,GPL6246
GSE69988,GPL15207
GSE69990,GPL10558
GSE69992,GPL17077
GSE69996,GPL15207
GSE70015,GPL13912
GSE70018,GPL5175
GSE70020,GPL17021
GSE70022,GPL13112
GSE70025,GPL10558
GSE70027,GPL10558
GSE70028,GPL9185
GSE70035,GPL570
GSE70039,GPL17543
GSE70046,GPL19057
GSE70065,GPL17586
GSE70069,GPL13112
GSE70073,GPL11154
GSE70078,GPL18573
GSE70084,GPL11154
GSE701,GPL91
GSE70102,GPL570
GSE70103,GPL14550
GSE70106,GPL16791
GSE70108,GPL17021
GSE70114,GPL6887
GSE70115,GPL6244
GSE70116,GPL17021
GSE7012,GPL1261
GSE70123,GPL17021
GSE70124,GPL570
GSE70132,GPL17021
GSE70134,GPL11202
GSE70135,GPL13112
GSE70136,GPL81
GSE70142,GPL18694
GSE70148,GPL13112
GSE70150,GPL10999
GSE70155,GPL6887
GSE70156,GPL17021
GSE70158,GPL13112
GSE70159,GPL13112
GSE70162,GPL10558
GSE70164,GPL1261
GSE70167,GPL10558
