GSE_ID,GPL_ID
GSE74142,GPL18573
GSE74143,GPL13158
GSE74144,GPL13497
GSE74145,GPL1355
GSE74148,GPL13112
GSE74150,GPL6247
GSE74151,GPL1261
GSE74154,GPL570
GSE74156,GPL1261
GSE74157,GPL17021
GSE74161,GPL17021
GSE74163,GPL10558
GSE74176,GPL13112
GSE74178,GPL13112
GSE74181,GPL1261
GSE74182,GPL17077
GSE74183,GPL17586
GSE74194,GPL17692
GSE74201,GPL11154
GSE74213,GPL6480
GSE74215,GPL17021
GSE74220,GPL11154
GSE74221,GPL17117
GSE74223,GPL13497
GSE74224,GPL5175
GSE74232,GPL9115
GSE74235,GPL11154
GSE74245,GPL6885
GSE74246,GPL11154
GSE74248,GPL1261
GSE74251,GPL16791
GSE74256,GPL16570
GSE74261,GPL9115
GSE74263,GPL11154
GSE74265,GPL570
GSE74270,GPL16791
GSE74272,GPL19197
GSE74274,GPL17021
GSE74284,GPL14951
GSE74287,GPL1261
GSE74288,GPL14797
GSE74289,GPL16791
GSE74299,GPL10558
GSE74304,GPL570
GSE74305,GPL21061
GSE74306,GPL1261
GSE74309,GPL16570
GSE74314,GPL6246
GSE74315,GPL17021
GSE74318,GPL16570
GSE74321,GPL6246
GSE74322,GPL11154
GSE74325,GPL6244
GSE74335,GPL570
GSE74337,GPL1261
GSE74339,GPL16791
GSE74344,GPL17021
GSE74345,GPL16791
GSE74350,GPL16876
GSE74362,GPL10558
GSE74366,GPL13112
GSE74367,GPL15659
GSE74371,GPL13112
GSE74375,GPL17077
GSE74378,GPL16686
GSE74381,GPL13112
GSE74383,GPL11154
GSE74389,GPL10558
GSE74391,GPL570
GSE74397,GPL13112
GSE74407,GPL10558
GSE74409,GPL6887
GSE74418,GPL13607
GSE74436,GPL6480
GSE74440,GPL6885
GSE74442,GPL16791
GSE74450,GPL18573
GSE74451,GPL17077
GSE74452,GPL6244
GSE74456,GPL13112
GSE74457,GPL18573
GSE74463,GPL6246
GSE74468,GPL6246
GSE74471,GPL6887
GSE74477,GPL15207
GSE74481,GPL14550
GSE74484,GPL18573
GSE74492,GPL570
GSE74493,GPL11154
GSE74506,GPL13112
GSE74508,GPL10999
GSE7451,GPL570
GSE74514,GPL20650
GSE74516,GPL16791
GSE74517,GPL17021
GSE74518,GPL17021
GSE74522,GPL6246
GSE74523,GPL6246
GSE74524,GPL6246
GSE74525,GPL6246
