GSE_ID,GPL_ID
GSE25675,GPL339
GSE25677,GPL6246
GSE25678,GPL8019
GSE25680,GPL7202
GSE25707,GPL6526
GSE25737,GPL1261
GSE25741,GPL6947
GSE25746,GPL570
GSE25752,GPL1355
GSE25766,GPL1261
GSE25767,GPL1261
GSE25768,GPL1261
GSE25770,GPL7202
GSE25772,GPL10558
GSE25774,GPL6887
GSE25775,GPL6887
GSE25776,GPL6887
GSE25778,GPL1261
GSE25816,GPL6246
GSE25835,GPL3921
GSE25846,GPL6246
GSE25848,GPL6947
GSE25857,GPL2859
GSE25858,GPL7202
GSE25860,GPL11280
GSE25866,GPL571
GSE25867,GPL571
GSE25872,GPL1261
GSE25875,GPL6885
GSE25886,GPL11059
GSE25890,GPL1261
GSE25903,GPL6481
GSE25906,GPL6102
GSE25910,GPL6244
GSE25913,GPL6102
GSE25915,GPL6848
GSE25929,GPL6101
GSE25931,GPL13497
GSE25934,GPL7202
GSE25942,GPL6884
GSE25973,GPL9999
GSE25976,GPL6244
GSE25979,GPL5175
GSE25980,GPL6247
GSE25981,GPL6480
GSE25987,GPL570
GSE25991,GPL6480
GSE26002,GPL1261
GSE26004,GPL6947
GSE26021,GPL81
GSE26023,GPL1261
GSE26025,GPL1261
GSE26027,GPL570
GSE26037,GPL1261
GSE26049,GPL570
GSE26050,GPL570
GSE26055,GPL6104
GSE26059,GPL571
GSE26064,GPL6246
GSE26068,GPL11318
GSE26079,GPL6947
GSE26081,GPL11364
GSE26112,GPL6884
GSE26113,GPL6105
GSE26125,GPL11329
GSE26129,GPL4133
GSE26134,GPL6244
GSE26135,GPL6246
GSE26145,GPL5175
GSE26148,GPL96
GSE26156,GPL570
GSE26162,GPL6867
GSE26176,GPL570
GSE26190,GPL13607
GSE26207,GPL6887
GSE26225,GPL1261
GSE26226,GPL6244
GSE26227,GPL6096
GSE26231,GPL6246
GSE26238,GPL6480
GSE26240,GPL7437
GSE26250,GPL6244
GSE26259,GPL4133
GSE26264,GPL6947
GSE26270,GPL6845
GSE26283,GPL6884
GSE26291,GPL6102
GSE26292,GPL6102
GSE26295,GPL6104
GSE26296,GPL6884
GSE26298,GPL570
GSE26305,GPL6884
GSE26307,GPL570
GSE26308,GPL1261
GSE26316,GPL1355
GSE26321,GPL4133
GSE26322,GPL4133
GSE26325,GPL96
GSE26339,GPL570
GSE26341,GPL5175
