GSE_ID,GPL_ID
GSE81167,GPL11154
GSE81169,GPL10558
GSE81170,GPL16570
GSE81171,GPL16570
GSE81173,GPL15207
GSE81174,GPL6246
GSE81177,GPL11202
GSE81181,GPL17021
GSE81196,GPL13912
GSE81201,GPL11154
GSE81214,GPL16791
GSE81226,GPL16570
GSE81232,GPL16025
GSE81236,GPL16791
GSE81237,GPL17021
GSE81242,GPL13912
GSE81244,GPL11533
GSE81245,GPL6887
GSE81246,GPL17692
GSE81251,GPL17021
GSE81259,GPL16791
GSE81261,GPL10558
GSE81268,GPL16791
GSE81284,GPL8321
GSE81286,GPL13112
GSE81298,GPL13912
GSE81301,GPL11154
GSE81310,GPL17077
GSE81316,GPL19057
GSE81318,GPL21810
GSE8132,GPL1355
GSE81327,GPL17692
GSE81328,GPL11154
GSE81329,GPL13112
GSE81330,GPL11154
GSE81336,GPL11002
GSE81345,GPL18573
GSE81355,GPL6480
GSE81357,GPL13112
GSE81363,GPL17077
GSE81368,GPL13369
GSE81370,GPL17077
GSE81375,GPL4134
GSE81376,GPL16570
GSE81383,GPL16791
GSE81384,GPL17021
GSE81385,GPL9185
GSE81387,GPL21869
GSE81389,GPL11202
GSE81394,GPL10332
GSE81396,GPL11154
GSE81398,GPL17791
GSE81399,GPL6246
GSE8140,GPL570
GSE81402,GPL11154
GSE81408,GPL16686
GSE81411,GPL13112
GSE81417,GPL16791
GSE81420,GPL17021
GSE81421,GPL17021
GSE81423,GPL14951
GSE81424,GPL13112
GSE81429,GPL16791
GSE81432,GPL13112
GSE81433,GPL16570
GSE81439,GPL11154
GSE81440,GPL11154
GSE81441,GPL17021
GSE81447,GPL10558
GSE81448,GPL6887
GSE81465,GPL10558
GSE81467,GPL19057
GSE81468,GPL1261
GSE81469,GPL11154
GSE81473,GPL17692
GSE81474,GPL11154
GSE81476,GPL17021
GSE81478,GPL11154
GSE81484,GPL18573
GSE81485,GPL18573
GSE81489,GPL18480
GSE81491,GPL6246
GSE81492,GPL17021
GSE81493,GPL18573
GSE81494,GPL13112
GSE81497,GPL18573
GSE81498,GPL18573
GSE81501,GPL7202
GSE81502,GPL7202
GSE81504,GPL11532
GSE81507,GPL16791
GSE81513,GPL16791
GSE81517,GPL14550
GSE81518,GPL16791
GSE81527,GPL13667
GSE81528,GPL17843
GSE81532,GPL16570
GSE81534,GPL11154
GSE81537,GPL11154
GSE8154,GPL339
