"GSE_ID","GPL_ID"
"GSE35588","GPL7202"
"GSE35593","GPL1261"
"GSE35594","GPL6246"
"GSE35596","GPL4134"
"GSE35597","GPL4134"
"GSE35599","GPL11002"
"GSE35600","GPL6244"
"GSE35601","GPL6244"
"GSE35616","GPL13112"
"GSE35619","GPL5175"
"GSE35629","GPL1390"
"GSE35635","GPL6480"
"GSE35640","GPL570"
"GSE35645","GPL4134"
"GSE35649","GPL6887"
"GSE35650","GPL6887"
"GSE35652","GPL6887"
"GSE35654","GPL6887"
"GSE35655","GPL6887"
"GSE35663","GPL15207"
"GSE35665","GPL5175"
"GSE35668","GPL6947"
"GSE35669","GPL4134"
"GSE35670","GPL11180"
"GSE35676","GPL6885"
"GSE35679","GPL570"
"GSE35695","GPL6887"
"GSE3571","GPL81"
"GSE35710","GPL96"
"GSE35718","GPL4134"
"GSE35724","GPL13112"
"GSE3573","GPL887"
"GSE35731","GPL6246"
"GSE35734","GPL1261"
"GSE35747","GPL6887"
"GSE35748","GPL6887"
"GSE35749","GPL4133"
"GSE35751","GPL1261"
"GSE35758","GPL1261"
"GSE35761","GPL1261"
"GSE35763","GPL1261"
"GSE35765","GPL1261"
"GSE35776","GPL5175"
"GSE35778","GPL6885"
"GSE35779","GPL6885"
"GSE35803","GPL1261"
"GSE35805","GPL1261"
"GSE35808","GPL6887"
"GSE35809","GPL570"
"GSE35823","GPL571"
"GSE35830","GPL570"
"GSE35836","GPL6885"
"GSE35838","GPL11002"
"GSE3585","GPL96"
"GSE35862","GPL6480"
"GSE35877","GPL6568"
"GSE35897","GPL4134"
"GSE35899","GPL1261"
"GSE35924","GPL15251"
"GSE35928","GPL570"
"GSE35935","GPL570"
"GSE35948","GPL6244"
"GSE3595","GPL1261"
"GSE35965","GPL6244"
"GSE35970","GPL8321"
"GSE35972","GPL570"
"GSE35979","GPL1261"
"GSE35987","GPL6244"
"GSE35989","GPL1261"
"GSE36000","GPL570"
"GSE36005","GPL13112"
"GSE36006","GPL6244"
"GSE3601","GPL571"
"GSE36012","GPL6244"
"GSE36017","GPL6096"
"GSE36020","GPL570"
"GSE36022","GPL6883"
"GSE36026","GPL9250"
"GSE36031","GPL6246"
"GSE36032","GPL11533"
"GSE36033","GPL11533"
"GSE36035","GPL6244"
"GSE36041","GPL11002"
"GSE36047","GPL13252"
"GSE36050","GPL7202"
"GSE36057","GPL6246"
"GSE36066","GPL11202"
"GSE36068","GPL1261"
"GSE36073","GPL6887"
"GSE36076","GPL570"
"GSE36077","GPL6887"
"GSE36081","GPL5175"
"GSE36082","GPL4133"
"GSE36085","GPL570"
"GSE3609","GPL82"
"GSE36090","GPL1426"
"GSE36091","GPL1261"
"GSE36095","GPL8321"
"GSE36097","GPL7264"
"GSE36103","GPL11002"
