"GSE_ID","GPL_ID"
"GSE45649","GPL13534"
"GSE45656","GPL1261"
"GSE45657","GPL13112"
"GSE45664","GPL11202"
"GSE45668","GPL1261"
"GSE45675","GPL1261"
"GSE45701","GPL6887"
"GSE45702","GPL6887"
"GSE45703","GPL13112"
"GSE45712","GPL14951"
"GSE45717","GPL9793"
"GSE45720","GPL13667"
"GSE45723","GPL13730"
"GSE45729","GPL17062"
"GSE45731","GPL10333"
"GSE45739","GPL1261"
"GSE45743","GPL6244"
"GSE45745","GPL13667"
"GSE45755","GPL6246"
"GSE45760","GPL13112"
"GSE45773","GPL1261"
"GSE45777","GPL6883"
"GSE45783","GPL14550"
"GSE45785","GPL11154"
"GSE45804","GPL6244"
"GSE45813","GPL4135"
"GSE45819","GPL6244"
"GSE45821","GPL8432"
"GSE45829","GPL5175"
"GSE45831","GPL13383"
"GSE45835","GPL6246"
"GSE45837","GPL6246"
"GSE45838","GPL570"
"GSE45842","GPL7202"
"GSE45844","GPL7202"
"GSE45849","GPL7260"
"GSE45859","GPL6246"
"GSE45868","GPL16699"
"GSE45876","GPL16983"
"GSE45877","GPL6244"
"GSE45880","GPL6883"
"GSE45881","GPL1261"
"GSE45883","GPL10999"
"GSE45888","GPL13112"
"GSE45897","GPL7202"
"GSE45898","GPL11532"
"GSE45899","GPL570"
"GSE4590","GPL91"
"GSE45900","GPL10558"
"GSE45902","GPL7038"
"GSE45903","GPL10332"
"GSE45909","GPL11002"
"GSE45912","GPL13497"
"GSE45914","GPL11002"
"GSE45916","GPL6246"
"GSE45918","GPL6883"
"GSE45919","GPL10558"
"GSE45926","GPL11533"
"GSE45927","GPL10558"
"GSE45928","GPL6244"
"GSE45929","GPL6887"
"GSE45930","GPL13112"
"GSE45952","GPL6246"
"GSE45953","GPL11534"
"GSE45960","GPL4133"
"GSE45967","GPL13158"
"GSE45968","GPL1261"
"GSE45976","GPL6246"
"GSE45979","GPL13359"
"GSE45981","GPL5175"
"GSE45991","GPL13912"
"GSE45994","GPL6244"
"GSE45999","GPL11641"
"GSE4600","GPL570"
"GSE46004","GPL6246"
"GSE46006","GPL6246"
"GSE46010","GPL6480"
"GSE46017","GPL6246"
"GSE46021","GPL4133"
"GSE46022","GPL16951"
"GSE46025","GPL6246"
"GSE4603","GPL891"
"GSE46030","GPL11154"
"GSE46031","GPL6246"
"GSE46034","GPL11202"
"GSE46035","GPL15125"
"GSE46042","GPL10558"
"GSE46048","GPL4134"
"GSE46054","GPL570"
"GSE46056","GPL11154"
"GSE46089","GPL1261"
"GSE46092","GPL1261"
"GSE46093","GPL6246"
"GSE46095","GPL1261"
"GSE46098","GPL10558"
"GSE46104","GPL17021"
"GSE46108","GPL6246"
"GSE46112","GPL6246"
"GSE46127","GPL14844"
"GSE46143","GPL570"
