GSE_ID,GPL_ID
GSE89997,GPL17586
GSE90000,GPL570
GSE90011,GPL10558
GSE90013,GPL16791
GSE90014,GPL16791
GSE90023,GPL10558
GSE90024,GPL19057
GSE90036,GPL13112
GSE9004,GPL4736
GSE90052,GPL10558
GSE90053,GPL16791
GSE90062,GPL15207
GSE90067,GPL17021
GSE9008,GPL570
GSE90081,GPL11154
GSE90085,GPL10558
GSE90087,GPL11154
GSE90091,GPL19057
GSE90097,GPL17021
GSE90101,GPL18635
GSE90104,GPL16951
GSE90115,GPL15207
GSE90116,GPL13112
GSE90121,GPL570
GSE90125,GPL17692
GSE90127,GPL11202
GSE90130,GPL21493
GSE90136,GPL13112
GSE90147,GPL14613
GSE90152,GPL6480
GSE90158,GPL11202
GSE90163,GPL13912
GSE90165,GPL13912
GSE90171,GPL6246
GSE9022,GPL4358
GSE9043,GPL1261
GSE90444,GPL18573
GSE90450,GPL16570
GSE90455,GPL16791
GSE90459,GPL19057
GSE90460,GPL13607
GSE90464,GPL15084
GSE90466,GPL13112
GSE90468,GPL21290
GSE90471,GPL6246
GSE90474,GPL16699
GSE90478,GPL13112
GSE90480,GPL22412
GSE90489,GPL21290
GSE90491,GPL18573
GSE90494,GPL6246
GSE90497,GPL17021
GSE90506,GPL21869
GSE90514,GPL11154
GSE90516,GPL17021
GSE90518,GPL17586
GSE90519,GPL18573
GSE9052,GPL2872
GSE90522,GPL17021
GSE90525,GPL13667
GSE90531,GPL13112
GSE9054,GPL339
GSE90548,GPL6244
GSE90552,GPL16791
GSE90566,GPL11154
GSE90573,GPL13112
GSE90574,GPL17021
GSE90575,GPL10558
GSE90578,GPL20265
GSE90580,GPL6246
GSE90582,GPL17077
GSE90584,GPL6246
GSE90585,GPL16686
GSE90586,GPL1261
GSE90590,GPL17077
GSE90594,GPL17077
GSE90599,GPL10999
GSE90600,GPL16791
GSE90605,GPL4133
GSE90607,GPL10558
GSE9061,GPL1261
GSE90615,GPL13112
GSE9062,GPL1355
GSE90623,GPL16686
GSE90625,GPL13112
GSE90627,GPL17077
GSE90628,GPL20103
GSE90638,GPL6244
GSE90643,GPL570
GSE90646,GPL16686
GSE90648,GPL1261
GSE90652,GPL19057
GSE90654,GPL17021
GSE90657,GPL18573
GSE90658,GPL16570
GSE9066,GPL2872
GSE90668,GPL20844
GSE9067,GPL4133
GSE90672,GPL20844
GSE90674,GPL20775
