GSE_ID,GPL_ID
GSE77260,GPL16791
GSE77261,GPL20301
GSE77270,GPL570
GSE77272,GPL10558
GSE77274,GPL6246
GSE77282,GPL18573
GSE77285,GPL10558
GSE77287,GPL16686
GSE77292,GPL18573
GSE77298,GPL570
GSE77309,GPL17543
GSE77310,GPL10558
GSE77311,GPL1261
GSE77315,GPL18573
GSE77317,GPL18573
GSE77319,GPL18480
GSE77320,GPL10558
GSE77321,GPL11180
GSE77322,GPL10558
GSE77329,GPL6480
GSE77337,GPL13667
GSE77343,GPL11532
GSE77344,GPL11532
GSE77345,GPL6244
GSE77346,GPL10558
GSE77347,GPL11154
GSE77349,GPL10558
GSE77351,GPL15103
GSE77356,GPL10999
GSE77357,GPL13112
GSE77358,GPL14550
GSE77359,GPL1261
GSE77366,GPL17791
GSE77370,GPL16791
GSE77373,GPL6246
GSE77374,GPL17021
GSE77375,GPL11002
GSE77382,GPL18573
GSE77383,GPL15433
GSE77385,GPL1261
GSE77386,GPL6947
GSE77390,GPL13112
GSE77413,GPL10558
GSE77416,GPL570
GSE77419,GPL19441
GSE7742,GPL5145
GSE77423,GPL19441
GSE77425,GPL1261
GSE77439,GPL17077
GSE77441,GPL17021
GSE77449,GPL17021
GSE77450,GPL17799
GSE77456,GPL13112
GSE77462,GPL21290
GSE77474,GPL570
GSE77475,GPL13158
GSE77478,GPL6246
GSE77479,GPL6887
GSE77482,GPL13112
GSE77487,GPL13112
GSE77491,GPL10558
GSE77500,GPL6246
GSE77507,GPL6885
GSE77513,GPL16791
GSE77514,GPL19057
GSE77516,GPL14550
GSE77525,GPL15207
GSE77527,GPL13912
GSE7753,GPL570
GSE77533,GPL10558
GSE77534,GPL13112
GSE77538,GPL16791
GSE77539,GPL6244
GSE77541,GPL17021
GSE77550,GPL17021
GSE77551,GPL6246
GSE77558,GPL10558
GSE77559,GPL17021
GSE7756,GPL2995
GSE77561,GPL16699
GSE77569,GPL13112
GSE7757,GPL570
GSE77574,GPL20775
GSE77576,GPL6246
GSE77578,GPL6885
GSE77588,GPL11002
GSE77591,GPL7294
GSE77594,GPL1261
GSE77597,GPL11154
GSE77598,GPL11154
GSE7760,GPL5175
GSE77601,GPL6244
GSE77611,GPL16570
GSE77616,GPL10558
GSE77622,GPL11180
GSE77624,GPL16791
GSE77627,GPL14951
GSE77628,GPL16570
GSE77630,GPL16570
GSE77635,GPL10999
