GSE_ID,GPL_ID
GSE26347,GPL3921
GSE26349,GPL571
GSE26351,GPL570
GSE26355,GPL1261
GSE26359,GPL6887
GSE26360,GPL6246
GSE26363,GPL1355
GSE26364,GPL6246
GSE26370,GPL571
GSE26371,GPL6244
GSE26378,GPL570
GSE2638,GPL96
GSE26390,GPL1261
GSE26394,GPL1261
GSE26403,GPL1261
GSE26410,GPL6246
GSE26414,GPL6244
GSE26415,GPL6480
GSE26417,GPL6480
GSE26419,GPL11337
GSE26422,GPL6244
GSE26429,GPL7202
GSE26430,GPL7202
GSE26435,GPL6254
GSE26438,GPL6884
GSE26451,GPL570
GSE26453,GPL570
GSE26454,GPL11219
GSE26457,GPL570
GSE26462,GPL570
GSE26464,GPL1261
GSE26465,GPL6104
GSE26476,GPL1261
GSE26485,GPL6883
GSE26495,GPL570
GSE26496,GPL1261
GSE26502,GPL1261
GSE26511,GPL570
GSE26517,GPL6887
GSE26521,GPL571
GSE26525,GPL570
GSE26527,GPL6887
GSE26529,GPL6244
GSE26535,GPL8300
GSE26541,GPL570
GSE26545,GPL10701
GSE26551,GPL1261
GSE26553,GPL1261
GSE26560,GPL6246
GSE26562,GPL6246
GSE26563,GPL6244
GSE26565,GPL6244
GSE26566,GPL6104
GSE26567,GPL1261
GSE2657,GPL8300
GSE26575,GPL6883
GSE26583,GPL570
GSE26594,GPL570
GSE26603,GPL570
GSE26604,GPL6481
GSE26605,GPL6884
GSE26621,GPL1261
GSE26622,GPL570
GSE26626,GPL570
GSE26629,GPL6244
GSE26637,GPL570
GSE2665,GPL96
GSE26653,GPL6246
GSE2666,GPL96
GSE26661,GPL570
GSE26668,GPL1261
GSE26669,GPL1261
GSE26673,GPL570
GSE26681,GPL7202
GSE26682,GPL570
GSE26692,GPL4133
GSE26702,GPL6884
GSE26714,GPL6246
GSE26725,GPL570
GSE26727,GPL6246
GSE26728,GPL7042
GSE2674,GPL2038
GSE26741,GPL9115
GSE26746,GPL6887
GSE26751,GPL1261
GSE26774,GPL6480
GSE26776,GPL6102
GSE26781,GPL6883
GSE26787,GPL570
GSE26788,GPL4134
GSE26789,GPL6244
GSE26790,GPL6244
GSE26796,GPL11641
GSE26812,GPL4133
GSE26813,GPL201
GSE26816,GPL1261
GSE26817,GPL10558
GSE26821,GPL6104
GSE26836,GPL6885
GSE26841,GPL5175
