GSE_ID,GPL_ID
GSE78003,GPL18460
GSE78004,GPL16686
GSE78011,GPL18573
GSE78017,GPL17077
GSE78018,GPL17077
GSE78020,GPL17077
GSE78028,GPL570
GSE7803,GPL96
GSE78032,GPL10558
GSE78033,GPL21472
GSE78040,GPL17021
GSE78044,GPL1261
GSE78045,GPL19057
GSE78051,GPL10558
GSE78055,GPL19395
GSE78056,GPL17021
GSE78057,GPL17400
GSE78066,GPL6246
GSE78069,GPL570
GSE78071,GPL14951
GSE78081,GPL16791
GSE78082,GPL17021
GSE78084,GPL13112
GSE78085,GPL13252
GSE78093,GPL15207
GSE78094,GPL15207
GSE78097,GPL570
GSE78104,GPL19612
GSE78107,GPL6244
GSE78128,GPL13112
GSE78132,GPL570
GSE78138,GPL18573
GSE78143,GPL13112
GSE78146,GPL13112
GSE78149,GPL9115
GSE78153,GPL1261
GSE78155,GPL10558
GSE78159,GPL6246
GSE78164,GPL6244
GSE78166,GPL570
GSE78175,GPL16570
GSE78179,GPL13497
GSE78187,GPL10558
GSE78200,GPL18694
GSE78203,GPL11180
GSE78205,GPL6885
GSE7821,GPL570
GSE78210,GPL21503
GSE78213,GPL11154
GSE78228,GPL13112
GSE78233,GPL10558
GSE78235,GPL16686
GSE78236,GPL11154
GSE78240,GPL11002
GSE78243,GPL10558
GSE78244,GPL17077
GSE78245,GPL13497
GSE78246,GPL5175
GSE78247,GPL18635
GSE7826,GPL2877
GSE78269,GPL6244
GSE78271,GPL16791
GSE78280,GPL6887
GSE78282,GPL570
GSE78285,GPL16791
GSE7832,GPL570
GSE7835,GPL570
GSE784,GPL81
GSE78499,GPL17021
GSE78506,GPL16791
GSE78508,GPL11154
GSE78513,GPL570
GSE78514,GPL13112
GSE78517,GPL16686
GSE78527,GPL16791
GSE7862,GPL201
GSE7866,GPL4134
GSE78688,GPL11154
GSE7869,GPL570
GSE78691,GPL13112
GSE78696,GPL13112
GSE78699,GPL11532
GSE78703,GPL15207
GSE78704,GPL570
GSE78711,GPL15520
GSE78712,GPL14844
GSE78714,GPL4133
GSE78718,GPL570
GSE78722,GPL17077
GSE78725,GPL18573
GSE78728,GPL13112
GSE78731,GPL15084
GSE78736,GPL570
GSE7874,GPL570
GSE78740,GPL17301
GSE78748,GPL17021
GSE78750,GPL17543
GSE78752,GPL13112
GSE78755,GPL6885
GSE78772,GPL17021
