"GSE_ID","GPL_ID"
"GSE75381","GPL1261"
"GSE75385","GPL10558"
"GSE75388","GPL1261"
"GSE75401","GPL20775"
"GSE75404","GPL10558"
"GSE75407","GPL6246"
"GSE75413","GPL17021"
"GSE75415","GPL96"
"GSE75416","GPL16570"
"GSE75420","GPL10558"
"GSE75421","GPL18802"
"GSE75423","GPL13497"
"GSE75425","GPL17077"
"GSE75426","GPL9185"
"GSE75428","GPL17303"
"GSE7543","GPL887"
"GSE75432","GPL18573"
"GSE75435","GPL1261"
"GSE75440","GPL11154"
"GSE75444","GPL16686"
"GSE75445","GPL1261"
"GSE75448","GPL6096"
"GSE75449","GPL16570"
"GSE75452","GPL18573"
"GSE75453","GPL13112"
"GSE75466","GPL10558"
"GSE75467","GPL10558"
"GSE75470","GPL17021"
"GSE75472","GPL6887"
"GSE75477","GPL19057"
"GSE7548","GPL8321"
"GSE75484","GPL19057"
"GSE75487","GPL11154"
"GSE75489","GPL11154"
"GSE75491","GPL11154"
"GSE75510","GPL13112"
"GSE75519","GPL10558"
"GSE75522","GPL17021"
"GSE75523","GPL18802"
"GSE75524","GPL11154"
"GSE75531","GPL18412"
"GSE75534","GPL17692"
"GSE75542","GPL6247"
"GSE75545","GPL13607"
"GSE75551","GPL13497"
"GSE7556","GPL570"
"GSE75564","GPL17791"
"GSE75568","GPL10558"
"GSE75578","GPL1355"
"GSE75582","GPL570"
"GSE75588","GPL10558"
"GSE75589","GPL19057"
"GSE75591","GPL11154"
"GSE75596","GPL17021"
"GSE75599","GPL13112"
"GSE75603","GPL6244"
"GSE75604","GPL6887"
"GSE75605","GPL10558"
"GSE75615","GPL13112"
"GSE7562","GPL570"
"GSE75620","GPL17692"
"GSE75626","GPL10558"
"GSE75628","GPL1261"
"GSE7564","GPL891"
"GSE75652","GPL16791"
"GSE75664","GPL11154"
"GSE75665","GPL11154"
"GSE75672","GPL17292"
"GSE75682","GPL4134"
"GSE75683","GPL4134"
"GSE75691","GPL19057"
"GSE75692","GPL10558"
"GSE75693","GPL570"
"GSE75696","GPL6885"
"GSE75699","GPL11154"
"GSE75701","GPL570"
"GSE75706","GPL13112"
"GSE75713","GPL10558"
"GSE75714","GPL13112"
"GSE75715","GPL13112"
"GSE75723","GPL570"
"GSE75727","GPL570"
"GSE75730","GPL7202"
"GSE75737","GPL18635"
"GSE75738","GPL17021"
"GSE75740","GPL4134"
"GSE75744","GPL17586"
"GSE75746","GPL11154"
"GSE75751","GPL13112"
"GSE75755","GPL21185"
"GSE75756","GPL16686"
"GSE75767","GPL19057"
"GSE75772","GPL19482"
"GSE75775","GPL17021"
"GSE75776","GPL21219"
"GSE75777","GPL6246"
"GSE75778","GPL11002"
"GSE7578","GPL570"
"GSE75781","GPL6101"
"GSE75783","GPL13607"
