"GSE_ID","GPL_ID"
"GSE68938","GPL16791"
"GSE68939","GPL13607"
"GSE68940","GPL10558"
"GSE68941","GPL10558"
"GSE68942","GPL10558"
"GSE68943","GPL16570"
"GSE68949","GPL11002"
"GSE68958","GPL19057"
"GSE68968","GPL6246"
"GSE68969","GPL1261"
"GSE68986","GPL10558"
"GSE68987","GPL17303"
"GSE68991","GPL8321"
"GSE68993","GPL16686"
"GSE69007","GPL17021"
"GSE6902","GPL885"
"GSE69021","GPL11154"
"GSE69024","GPL17077"
"GSE6903","GPL1261"
"GSE69030","GPL16686"
"GSE69034","GPL570"
"GSE69038","GPL13912"
"GSE69039","GPL10558"
"GSE6904","GPL8321"
"GSE69042","GPL16686"
"GSE69047","GPL16791"
"GSE69052","GPL570"
"GSE69054","GPL19057"
"GSE69056","GPL1261"
"GSE69057","GPL1261"
"GSE69060","GPL16699"
"GSE69062","GPL19559"
"GSE69067","GPL10558"
"GSE69072","GPL6244"
"GSE69075","GPL570"
"GSE69078","GPL570"
"GSE69082","GPL10558"
"GSE6909","GPL1261"
"GSE69090","GPL10558"
"GSE69091","GPL16570"
"GSE69092","GPL16791"
"GSE69093","GPL10558"
"GSE69100","GPL11002"
"GSE69105","GPL1261"
"GSE69108","GPL20205"
"GSE69110","GPL18573"
"GSE69114","GPL18573"
"GSE69117","GPL13912"
"GSE69120","GPL19795"
"GSE69121","GPL11154"
"GSE69124","GPL1261"
"GSE69125","GPL11154"
"GSE69131","GPL17117"
"GSE6914","GPL96"
"GSE69145","GPL6887"
"GSE69150","GPL13497"
"GSE69160","GPL15207"
"GSE69164","GPL11154"
"GSE69165","GPL10558"
"GSE69166","GPL1261"
"GSE6917","GPL2877"
"GSE69170","GPL13112"
"GSE69175","GPL15520"
"GSE69181","GPL571"
"GSE69190","GPL13112"
"GSE69197","GPL11154"
"GSE69199","GPL6887"
"GSE6920","GPL570"
"GSE69201","GPL13112"
"GSE69204","GPL6887"
"GSE69205","GPL20238"
"GSE69206","GPL18460"
"GSE69210","GPL13497"
"GSE69213","GPL6887"
"GSE69216","GPL1261"
"GSE69223","GPL570"
"GSE69226","GPL10558"
"GSE69227","GPL19057"
"GSE69228","GPL6244"
"GSE69237","GPL6246"
"GSE69238","GPL6246"
"GSE69241","GPL11154"
"GSE69244","GPL17021"
"GSE69255","GPL10558"
"GSE69267","GPL11534"
"GSE69269","GPL570"
"GSE6927","GPL96"
"GSE69271","GPL15207"
"GSE69280","GPL571"
"GSE69285","GPL17021"
"GSE69307","GPL17586"
"GSE69308","GPL10999"
"GSE69310","GPL16025"
"GSE69312","GPL16791"
"GSE69322","GPL13112"
"GSE69337","GPL14745"
"GSE6934","GPL1261"
"GSE69343","GPL15207"
"GSE69346","GPL570"
"GSE69351","GPL16791"
