"GSE_ID","GPL_ID"
"GSE101915","GPL17021"
"GSE101921","GPL16791"
"GSE101927","GPL10999"
"GSE10193","GPL1261"
"GSE101941","GPL16686"
"GSE101942","GPL11154"
"GSE101945","GPL16570"
"GSE10195","GPL1708"
"GSE101957","GPL13112"
"GSE10196","GPL570"
"GSE101966","GPL18573"
"GSE101968","GPL16791"
"GSE101972","GPL16791"
"GSE101973","GPL10558"
"GSE101974","GPL18573"
"GSE101979","GPL15207"
"GSE10198","GPL1708"
"GSE101985","GPL6885"
"GSE101986","GPL11002"
"GSE101991","GPL17021"
"GSE101992","GPL13112"
"GSE101994","GPL19057"
"GSE101995","GPL17021"
"GSE102001","GPL16686"
"GSE102009","GPL14951"
"GSE102014","GPL17021"
"GSE102016","GPL20837"
"GSE102020","GPL17021"
"GSE102025","GPL18573"
"GSE102027","GPL13912"
"GSE102033","GPL16791"
"GSE102034","GPL6480"
"GSE102037","GPL16570"
"GSE102042","GPL6244"
"GSE102044","GPL13112"
"GSE102046","GPL11532"
"GSE102049","GPL10558"
"GSE102056","GPL20775"
"GSE102069","GPL18573"
"GSE102080","GPL570"
"GSE102086","GPL21103"
"GSE102089","GPL1261"
"GSE102097","GPL11154"
"GSE102100","GPL17586"
"GSE102101","GPL11154"
"GSE102103","GPL20258"
"GSE102107","GPL19057"
"GSE102108","GPL16686"
"GSE102109","GPL17077"
"GSE10211","GPL81"
"GSE102110","GPL17077"
"GSE102116","GPL18573"
"GSE102117","GPL10558"
"GSE102118","GPL11154"
"GSE10212","GPL96"
"GSE102122","GPL17077"
"GSE102123","GPL13112"
"GSE102124","GPL17586"
"GSE102129","GPL17077"
"GSE102132","GPL18573"
"GSE102137","GPL1261"
"GSE102138","GPL16791"
"GSE102139","GPL20301"
"GSE10214","GPL1261"
"GSE102143","GPL20775"
"GSE102158","GPL17021"
"GSE102159","GPL17021"
"GSE10216","GPL1261"
"GSE102160","GPL17021"
"GSE102161","GPL17021"
"GSE102165","GPL17077"
"GSE102171","GPL17021"
"GSE102176","GPL570"
"GSE102178","GPL15207"
"GSE102182","GPL18573"
"GSE102183","GPL18460"
"GSE102185","GPL16791"
"GSE102187","GPL11154"
"GSE102188","GPL16791"
"GSE102190","GPL17021"
"GSE102194","GPL17117"
"GSE102196","GPL17117"
"GSE102199","GPL17117"
"GSE102208","GPL21185"
"GSE102215","GPL16791"
"GSE102217","GPL14797"
"GSE102218","GPL6246"
"GSE102220","GPL20301"
"GSE102227","GPL19057"
"GSE102231","GPL19057"
"GSE102237","GPL11154"
"GSE102240","GPL17021"
"GSE102241","GPL6096"
"GSE102244","GPL11154"
"GSE102246","GPL15433"
"GSE102247","GPL17021"
"GSE102256","GPL81"
"GSE102257","GPL82"
"GSE102258","GPL83"
"GSE10226","GPL1261"
